date,volume,money,open,high,low,close,change,num
 97/09/01,28210799,1465072318.0,53.25,53.25,51.2,51.45,-2.2,6634
 97/09/02,19100496,972534148.0,51.6,51.6,50.45,50.6,-0.85,5182
 97/09/03,18271896,920377812.0,50.6,51.2,49.98,50.0,-0.6,5134
 97/09/04,25757097,1272534186.0,49.93,50.6,48.81,48.99,-1.01,6369
 97/09/05,21311938,1028895502.0,48.0,48.65,47.8,48.58,-0.41,5044
 97/09/08,28063756,1437552819.0,50.5,51.95,50.4,51.95,3.37,6321
 97/09/09,27260100,1367003470.0,51.1,51.1,49.52,49.65,-2.3,5414
 97/09/10,17947608,892629080.0,49.45,50.45,49.2,49.86,0.21,3663
 97/09/11,19690294,958393611.0,49.0,49.4,48.2,48.37,-1.49,5690
 97/09/12,19356691,940960564.0,49.0,49.1,47.8,48.87,0.5,4359
 97/09/15,25834765,1218699985.0,47.7,48.05,46.4,46.55,-2.32,7176
 97/09/16,30248236,1362317150.0,44.81,45.8,44.5,45.0,-1.55,7088
 97/09/17,27966102,1294041332.0,46.85,47.22,45.35,45.91,0.91,6255
 97/09/18,43663312,1932835649.0,44.3,44.79,43.75,44.5,-1.41,9290
 97/09/19,30124204,1423213754.0,46.6,47.61,46.6,47.61,3.11,6476
 97/09/22,36993447,1793459856.0,48.8,48.85,47.8,48.5,0.89,6681
 97/09/23,14668913,708611370.0,48.0,48.76,47.8,48.76,0.26,3584
 97/09/24,10858788,525549212.0,48.4,48.76,48.0,48.46,-0.3,2910
 97/09/25,14808673,708479480.0,47.55,48.46,47.4,47.7,-0.76,3096
 97/09/26,19680505,921814455.0,47.7,47.8,46.33,46.6,-1.1,4864
 97/09/30,35576602,1556727680.0,43.34,44.8,43.34,44.6,-2.0,7704
