date,volume,money,open,high,low,close,change,num
105/10/03,3888034,277328688.0,71.2,71.6,71.1,71.45,0.5,851
105/10/04,5169849,370215087.0,71.45,71.75,71.3,71.75,0.3,718
105/10/05,2838310,203317488.0,71.6,71.85,71.45,71.5,-0.25,489
105/10/06,2071768,148366268.0,71.7,71.75,71.45,71.7,0.2,520
105/10/07,3053425,218908302.0,71.6,71.8,71.6,71.65,-0.05,516
105/10/11,6945823,499048287.0,72.35,72.45,71.2,71.45,-0.2,1371
105/10/12,6057198,435873394.0,71.5,72.3,71.35,72.25,0.8,1398
105/10/13,5454942,391910064.0,72.2,72.3,71.45,71.7,-0.55,785
105/10/14,3633218,259915436.0,71.3,71.9,71.3,71.45,-0.25,856
105/10/17,4422098,314011945.0,71.45,71.6,70.6,71.45,0.0,920
105/10/18,3619946,259443312.0,71.5,71.95,71.3,71.95,0.5,796
105/10/19,21575332,1563479621.0,72.0,72.6,72.0,72.35,0.4,3246
105/10/20,4836032,351124080.0,72.35,72.75,72.35,72.65,0.3,1259
105/10/21,4234740,308183379.0,72.65,73.05,72.55,72.6,-0.05,749
105/10/24,3265122,237613138.0,72.85,72.95,72.6,72.7,0.1,598
105/10/25,3715773,271850460.0,72.85,73.5,72.85,73.4,0.7,1070
105/10/26,2868454,209503168.0,73.0,73.15,72.9,73.0,-0.4,469
105/10/27,3170404,230465068.0,73.0,73.15,72.4,72.6,-0.4,629
105/10/28,4275037,310172077.0,72.6,72.75,72.45,72.6,0.0,366
105/10/31,5464146,394236445.0,72.25,72.7,71.7,72.6,0.0,717
