date,volume,money,open,high,low,close,change,num
100/08/01,9200229,554873879.0,60.5,60.5,60.15,60.35,0.45,1369
100/08/02,16233742,966367270.0,59.9,59.9,59.4,59.55,-0.8,3306
100/08/03,41979794,2455504146.0,58.85,58.85,58.2,58.6,-0.95,8155
100/08/04,40427944,2355742542.0,58.6,58.85,57.8,57.85,-0.75,7316
100/08/05,93524542,5148697495.0,55.7,55.7,54.45,54.45,-3.4,17533
100/08/08,88158917,4704480968.0,54.3,54.65,51.4,53.5,-0.95,13690
100/08/09,137680501,7110075457.0,51.0,53.5,50.4,53.0,-0.5,22250
100/08/10,51751032,2787726337.0,53.95,54.25,53.4,54.1,1.1,11360
100/08/11,35420779,1898917302.0,53.2,54.5,52.7,54.1,0.0,7525
100/08/12,38053055,2056414964.0,54.7,54.85,53.4,53.55,-0.55,6365
100/08/15,13373403,727558265.0,54.2,54.6,54.1,54.6,1.05,3732
100/08/16,14509479,791674737.0,54.8,55.0,54.1,54.35,-0.25,3491
100/08/17,16712226,903174445.0,54.35,54.5,53.8,53.95,-0.4,3199
100/08/18,29569057,1568453015.0,53.4,53.45,52.65,52.95,-1.0,6953
100/08/19,46326897,2387285205.0,51.8,51.9,51.1,51.1,-1.85,10323
100/08/22,36786479,1899902537.0,51.3,52.45,51.05,51.5,0.4,6591
100/08/23,25870622,1358144498.0,52.1,53.35,51.75,53.3,1.8,5648
100/08/24,25953004,1369368680.0,53.4,53.4,52.1,52.6,-0.7,5644
100/08/25,16449092,870083609.0,53.2,53.3,52.35,52.35,-0.25,4069
100/08/26,19422473,1029089294.0,52.8,53.25,52.6,53.05,0.7,3882
100/08/29,21399866,1151626604.0,53.1,54.1,53.1,53.8,0.75,4993
100/08/30,18853273,1020787255.0,54.0,54.4,53.85,54.2,0.4,3354
100/08/31,17721803,962971059.0,54.1,54.6,53.9,54.55,0.35,3878
