date,volume,money,open,high,low,close,change,num
103/06/03,5110138,322847314.0,63.15,63.45,62.8,63.15,0.05,1121
103/06/04,3390223,215048603.0,63.4,63.55,63.3,63.4,0.25,662
103/06/05,1703159,107765689.0,63.3,63.4,63.1,63.4,0.0,582
103/06/06,3489349,221858785.0,63.65,63.75,63.4,63.55,0.15,574
103/06/09,3894834,248324441.0,63.6,63.85,63.6,63.8,0.25,694
103/06/10,6843134,438788203.0,63.85,64.3,63.85,64.2,0.4,1117
103/06/11,5038545,323020323.0,64.2,64.25,64.05,64.15,-0.05,713
103/06/12,4508091,288458469.0,64.0,64.1,63.9,64.0,-0.15,748
103/06/13,3322318,212037312.0,63.9,63.9,63.7,63.85,-0.15,1087
103/06/16,2605436,166269354.0,63.85,64.0,63.6,63.9,0.05,524
103/06/17,3853708,247310286.0,63.9,64.45,63.85,64.35,0.45,891
103/06/18,9534569,614913986.0,64.4,64.8,64.3,64.5,0.15,1414
103/06/19,9933277,644039025.0,64.65,65.05,64.55,64.95,0.45,1251
103/06/20,3557667,231006018.0,64.95,65.1,64.7,64.75,-0.2,797
103/06/23,13750447,891376000.0,64.8,65.0,64.6,64.7,-0.05,921
103/06/24,7963338,516387730.0,64.85,65.05,64.7,64.8,0.1,1308
103/06/25,7516190,486230332.0,64.65,64.8,64.6,64.65,-0.15,672
103/06/26,9208018,600328007.0,64.75,65.4,64.75,65.35,0.7,1318
103/06/27,9225169,598652694.0,65.35,65.35,64.5,65.35,0.0,754
103/06/30,7584505,498698481.0,65.3,66.0,65.2,65.95,0.6,1177
