date,volume,money,open,high,low,close,change,num
103/11/03,10607272,695909182.0,65.3,65.9,65.3,65.6,0.3,2111
103/11/04,11030190,725801969.0,65.75,66.05,65.55,65.65,0.05,1924
103/11/05,10539898,690084592.0,65.8,65.85,65.35,65.5,-0.15,1402
103/11/06,21140332,1382416081.0,65.55,65.7,64.95,65.1,-0.4,1835
103/11/07,10652381,692458545.0,65.0,65.25,64.7,65.2,0.1,1675
103/11/10,16374760,1082026881.0,65.4,66.3,65.25,66.15,0.95,3093
103/11/11,15092009,998173676.0,66.25,66.35,65.95,65.95,-0.2,1554
103/11/12,18800660,1227582072.0,65.75,65.85,64.9,65.0,-0.95,2670
103/11/13,10844738,709408088.0,65.0,65.65,65.0,65.65,0.65,1196
103/11/14,11059784,724599745.0,65.3,65.8,65.3,65.7,0.05,882
103/11/17,17461938,1141481839.0,66.05,66.1,64.8,65.1,-0.6,1958
103/11/18,9940608,646618770.0,65.3,65.6,64.8,64.9,-0.2,1510
103/11/19,18485249,1216573062.0,65.15,66.1,65.15,65.85,0.95,2950
103/11/20,20762772,1381474747.0,66.05,66.7,66.05,66.6,0.75,3077
103/11/21,11947733,795848615.0,66.6,66.8,66.45,66.65,0.05,1352
103/11/24,13197946,884765130.0,66.9,67.2,66.75,66.8,0.15,1670
103/11/25,13192380,882252305.0,66.65,67.05,66.45,66.85,0.05,1639
103/11/26,8909455,595197353.0,66.75,66.9,66.65,66.85,0.0,1051
103/11/27,16528637,1116591528.0,67.15,67.85,67.15,67.5,0.65,3059
103/11/28,9382047,633454608.0,67.55,67.7,67.35,67.5,0.0,1578
