date,volume,money,open,high,low,close,change,num
103/10/01,17507959,1145739034.0,65.05,65.65,64.85,65.5,0.2,2229
103/10/02,11487395,750371306.0,65.0,65.75,64.9,65.5,0.0,2169
103/10/03,16238916,1074509403.0,65.8,66.7,65.6,66.7,1.2,3058
103/10/06,6657762,442682905.0,66.65,66.7,66.15,66.65,-0.05,1727
103/10/07,11314185,746517078.0,66.25,66.25,65.7,66.1,-0.55,1766
103/10/08,8106253,533687033.0,65.8,66.05,65.7,65.7,-0.4,1446
103/10/09,15003660,991657129.0,66.1,66.45,65.7,66.0,0.3,2227
103/10/13,19670686,1262058555.0,64.15,64.55,63.8,64.0,-2.0,4439
103/10/14,12914248,830367820.0,64.0,64.6,64.0,64.55,0.55,2272
103/10/15,14412455,924662132.0,64.45,64.8,63.95,64.1,-0.45,3022
103/10/16,24720177,1574418261.0,63.65,64.35,63.25,64.0,-0.1,3872
103/10/17,15739726,1003578727.0,64.25,64.4,63.35,63.35,-0.65,3117
103/10/20,10883538,699922435.0,64.25,64.6,63.9,64.6,1.25,2523
103/10/21,7237011,465770840.0,64.4,64.55,64.2,64.3,-0.3,1399
103/10/22,9342412,609083830.0,65.1,65.45,65.0,65.3,1.0,2192
103/10/23,7088255,461607876.0,65.3,65.3,65.0,65.05,-0.25,1460
103/10/24,22503457,1421022808.0,63.85,63.85,62.8,63.05,0.0,3774
103/10/27,8078219,510850717.0,63.4,63.45,63.0,63.25,0.2,1598
103/10/28,11178563,717875942.0,64.0,64.35,64.0,64.35,1.1,2001
103/10/29,9403650,609040450.0,64.6,65.0,64.5,65.0,0.65,2446
103/10/30,9083758,588379395.0,64.85,64.95,64.55,64.8,-0.2,1360
103/10/31,16609131,1079821584.0,65.0,65.3,64.7,65.3,0.5,2165
