date,volume,money,open,high,low,close,change,num
 98/12/01,4479180,237104431.0,52.7,53.35,52.35,53.25,0.55,1077
 98/12/02,9878191,529005990.0,53.65,53.75,53.35,53.4,0.15,1181
 98/12/03,9370377,501225693.0,53.8,53.8,53.3,53.45,0.05,1030
 98/12/04,3627800,193413463.0,53.3,53.55,53.1,53.1,-0.35,829
 98/12/07,9005585,483113790.0,53.5,54.0,53.4,53.95,0.85,1515
 98/12/08,4723522,253926488.0,54.1,54.1,53.6,53.7,-0.25,641
 98/12/09,5246892,281270418.0,53.6,53.85,53.45,53.85,0.15,690
 98/12/10,11538754,614678330.0,53.85,53.95,52.7,53.0,-0.85,1814
 98/12/11,9795930,523183524.0,53.0,53.85,53.0,53.85,0.85,1120
 98/12/14,7098851,381105083.0,53.2,54.0,53.2,53.9,0.05,1012
 98/12/15,4718403,253851446.0,53.9,54.0,53.65,53.75,-0.15,591
 98/12/16,9159706,487650490.0,53.5,53.6,53.0,53.2,-0.55,1142
 98/12/17,10499531,561821056.0,53.35,53.8,53.15,53.4,0.2,1185
 98/12/18,8209400,436150888.0,53.0,53.3,53.0,53.25,-0.15,955
 98/12/21,11067346,595134758.0,53.65,54.0,53.6,53.7,0.45,1007
 98/12/22,10901253,589693338.0,54.0,54.25,53.85,54.15,0.45,1561
 98/12/23,22220543,1210521937.0,54.2,54.65,54.2,54.55,0.4,2060
 98/12/24,18336609,1009186545.0,54.55,55.2,54.55,55.1,0.55,2900
 98/12/25,11473082,633060105.0,55.2,55.25,55.05,55.2,0.1,1552
 98/12/28,10020915,556439778.0,55.5,55.7,55.3,55.6,0.4,1430
 98/12/29,7972971,442431925.0,55.6,55.6,55.35,55.5,-0.1,928
 98/12/30,15701984,872117848.0,55.5,55.75,55.35,55.7,0.2,1151
 98/12/31,5817282,326366699.0,55.7,56.45,55.7,56.45,0.75,1507
