date,volume,money,open,high,low,close,change,num
105/11/01,2024337,146646068.0,72.25,72.6,72.1,72.6,0.0,391
105/11/02,5502479,394615232.0,71.95,72.0,71.6,71.75,-0.85,1116
105/11/03,4554732,324765390.0,71.45,71.6,71.1,71.2,-0.55,1299
105/11/04,4346371,308626872.0,71.0,71.2,70.85,71.0,-0.2,1093
105/11/07,3235375,232393622.0,71.8,72.0,71.45,72.0,1.0,1544
105/11/08,2694109,194530719.0,72.15,72.4,72.0,72.35,0.35,847
105/11/09,19936675,1410922018.0,72.85,73.05,70.0,70.0,-2.35,4810
105/11/10,6699699,481884878.0,71.8,72.1,71.75,72.0,2.0,1932
105/11/11,8375831,588020191.0,70.35,70.7,69.95,70.05,-1.95,2688
105/11/14,7117151,496754451.0,69.95,70.3,69.45,70.1,0.05,1670
105/11/15,4015684,280809982.0,69.8,70.1,69.75,69.9,-0.2,1309
105/11/16,24749610,1739238360.0,70.2,70.5,69.95,70.0,0.1,5009
105/11/17,3313486,232129391.0,70.0,70.2,69.75,70.2,0.2,1622
105/11/18,2119539,148731037.0,70.1,70.4,69.9,70.4,0.2,598
105/11/21,2649990,186524490.0,70.3,70.5,70.1,70.5,0.1,539
105/11/22,5293782,377011832.0,70.75,71.65,70.75,71.45,0.95,1725
105/11/23,1907717,136841949.0,71.5,71.9,71.45,71.8,0.35,710
105/11/24,2303410,164354604.0,71.6,71.6,71.2,71.4,-0.4,676
105/11/25,2649250,189253897.0,71.35,71.65,71.25,71.35,-0.05,581
105/11/28,2646049,189938951.0,71.35,72.0,71.35,71.75,0.4,788
105/11/29,1417871,101829278.0,71.9,72.0,71.65,71.65,-0.1,452
105/11/30,1918325,137591850.0,71.7,71.9,71.5,71.7,0.05,595
