date,volume,money,open,high,low,close,change,num
106/02/02,6999147,511783003.0,73.5,73.65,72.75,72.9,-0.4,1808
106/02/03,2809194,204726612.0,72.95,73.15,72.65,72.85,-0.05,1203
106/02/06,2947246,215765564.0,73.0,73.4,72.95,73.25,0.4,1195
106/02/07,4305232,315681749.0,73.1,73.45,73.1,73.3,0.05,1897
106/02/08,4433939,317740281.0,71.9,71.9,71.35,71.75,0.0,2095
106/02/09,3548420,255343191.0,71.75,72.2,71.65,72.0,0.25,857
106/02/10,4869787,353758401.0,72.1,72.95,72.1,72.8,0.8,1148
106/02/13,3330147,243215631.0,72.8,73.1,72.8,72.95,0.15,924
106/02/14,6071668,445062006.0,73.4,73.5,73.1,73.2,0.25,1379
106/02/15,9407004,692431969.0,73.3,73.9,73.2,73.9,0.7,2298
106/02/16,5466631,402438648.0,74.0,74.2,73.35,73.45,-0.45,1713
106/02/17,5192773,381393148.0,73.65,73.7,73.35,73.35,-0.1,1184
106/02/18,3227803,237095308.0,73.3,73.55,73.2,73.5,0.15,1190
106/02/20,2802606,205434206.0,73.55,73.65,73.1,73.1,-0.4,1401
106/02/21,3337389,244318096.0,73.2,73.4,73.05,73.25,0.15,527
106/02/22,2938397,215548987.0,73.6,73.7,73.15,73.3,0.05,484
106/02/23,2332442,170965930.0,73.25,73.55,73.1,73.1,-0.2,571
106/02/24,1844790,134857020.0,73.05,73.3,72.85,73.15,0.05,615
