date,volume,money,open,high,low,close,change,num
106/04/05,3594368,267911149.0,73.95,74.8,73.95,74.65,0.95,1177
106/04/06,2811150,209240706.0,74.8,74.8,74.3,74.4,-0.25,880
106/04/07,1889165,139505932.0,74.3,74.3,73.4,74.1,-0.3,887
106/04/10,1060789,78625981.0,74.1,74.25,74.0,74.2,0.1,394
106/04/11,1266959,93779536.0,74.1,74.4,73.75,73.9,-0.3,647
106/04/12,1940147,143460184.0,73.9,74.1,73.65,74.05,0.15,802
106/04/13,6004675,446309468.0,73.9,74.45,73.9,74.4,0.35,877
106/04/14,2674280,196994842.0,73.9,73.9,73.5,73.55,-0.85,1263
106/04/17,5339490,393147347.0,73.55,73.8,73.35,73.6,0.05,1008
106/04/18,4099924,302371805.0,73.85,74.0,73.5,73.6,0.0,671
106/04/19,9185446,669532623.0,73.1,73.25,72.65,72.8,-0.8,3402
106/04/20,3142256,228422188.0,72.55,72.9,72.5,72.8,0.0,1420
106/04/21,3247213,238184129.0,73.25,73.5,73.1,73.5,0.7,1035
106/04/24,4309464,317407130.0,73.9,73.95,73.45,73.65,0.15,896
106/04/25,5698061,422598229.0,73.85,74.4,73.7,74.35,0.7,1525
106/04/26,4117953,307089866.0,74.7,74.7,74.4,74.55,0.2,953
106/04/27,3685290,273944187.0,74.35,74.5,74.15,74.5,-0.05,734
106/04/28,4423100,329448991.0,74.5,74.6,74.3,74.55,0.05,938
