date,volume,money,open,high,low,close,change,num
 94/06/01,3616000,163455630.0,45.4,45.49,45.0,45.15,-0.36,371
 94/06/02,3014000,137077280.0,45.2,45.58,45.2,45.51,0.36,407
 94/06/03,3153000,144325870.0,45.51,45.94,45.46,45.92,0.41,513
 94/06/06,3404000,156302760.0,45.8,45.99,45.72,45.94,0.02,327
 94/06/07,1385000,63546270.0,45.94,45.95,45.77,45.9,-0.04,238
 94/06/08,10940000,504262190.0,45.9,46.19,45.9,46.07,0.17,535
 94/06/09,11315000,522267930.0,46.07,46.2,46.0,46.07,0.0,351
 94/06/10,16770000,776412900.0,46.2,46.42,46.17,46.4,0.33,514
 94/06/13,8534000,398696980.0,46.45,47.0,46.31,47.0,0.6,555
 94/06/14,8236000,387422960.0,46.95,47.13,46.84,47.0,0.0,577
 94/06/15,7404000,348082320.0,47.0,47.08,46.92,47.07,0.07,395
 94/06/16,15434000,729243110.0,47.12,47.45,47.07,47.41,0.34,732
 94/06/17,18412000,880117360.0,47.5,48.02,47.5,47.9,0.49,913
 94/06/20,2938000,140195640.0,47.9,47.9,47.53,47.87,-0.03,321
 94/06/21,4601000,218717830.0,47.61,47.7,47.42,47.5,-0.37,365
 94/06/22,28888000,1386032230.0,47.63,48.37,47.6,48.28,0.78,951
 94/06/23,17469000,844179200.0,48.28,48.45,48.0,48.26,-0.02,736
 94/06/24,9068000,435034340.0,48.02,48.12,47.8,47.92,-0.34,491
 94/06/27,4837000,230138050.0,47.55,47.69,47.5,47.62,-0.3,372
 94/06/28,6689000,319043400.0,47.62,47.9,47.56,47.9,0.28,395
 94/06/29,9164000,439427390.0,48.18,48.2,47.3,47.5,-0.4,560
 94/06/30,5951000,281983560.0,47.48,47.62,47.21,47.49,-0.01,345
