date,volume,money,open,high,low,close,change,num
 95/08/01,3569000,184268350.0,51.5,51.85,51.4,51.45,0.05,282
 95/08/02,2601010,134450150.0,51.45,51.95,51.2,51.8,0.35,412
 95/08/03,3844000,199626800.0,52.05,52.15,51.65,51.95,0.15,435
 95/08/04,8786000,454526500.0,51.95,52.0,51.35,51.45,-0.5,486
 95/08/07,4805000,247473050.0,51.35,51.75,51.25,51.4,-0.05,362
 95/08/08,8045000,418110850.0,51.45,52.25,51.45,52.25,0.85,609
 95/08/09,8354000,438014200.0,52.2,53.0,52.1,53.0,0.75,792
 95/08/10,8376000,444720400.0,52.95,53.35,52.85,53.1,0.1,697
 95/08/11,4495000,238616000.0,53.3,53.35,52.95,53.0,-0.1,348
 95/08/14,5787110,309610880.0,53.1,53.65,53.1,53.45,0.45,478
 95/08/15,6130100,327613920.0,53.45,53.55,53.3,53.5,0.05,336
 95/08/16,8211000,444301850.0,54.0,54.3,53.95,54.3,0.8,925
 95/08/17,17483300,957119560.0,54.65,54.9,54.55,54.75,0.45,973
 95/08/18,5902200,322753770.0,54.75,54.8,54.55,54.6,-0.15,415
 95/08/21,12635090,678993311.0,54.5,54.55,52.85,52.9,-1.7,957
 95/08/22,8043000,428641300.0,52.9,53.6,52.9,53.4,0.5,527
 95/08/23,4268000,226527000.0,53.3,53.55,52.5,53.5,0.1,575
 95/08/24,1238000,65938100.0,53.0,53.5,53.0,53.15,-0.35,221
 95/08/25,3727000,199347250.0,53.55,53.65,53.2,53.2,0.05,305
 95/08/28,5666050,298339950.0,53.0,53.2,52.45,52.55,-0.65,595
 95/08/29,4078000,216545900.0,52.8,53.5,52.6,52.9,0.35,465
 95/08/30,5897200,316204990.0,53.1,53.9,53.0,53.7,0.8,568
 95/08/31,6377000,345844900.0,54.15,54.45,54.1,54.25,0.55,694
