date,volume,money,open,high,low,close,change,num
105/04/01,4654364,297564556.0,64.25,64.35,63.6,63.9,-0.75,1775
105/04/06,8957175,560162916.0,63.3,63.3,62.35,62.4,-1.5,3518
105/04/07,20224614,1253001981.0,62.5,62.5,61.6,62.15,-0.25,6513
105/04/08,6752732,421875102.0,61.8,62.8,61.8,62.75,0.6,1520
105/04/11,5355410,335884631.0,62.5,63.1,62.15,63.0,0.25,1319
105/04/12,2753865,173786257.0,63.05,63.5,62.75,62.95,-0.05,1104
105/04/13,11846507,757327171.0,63.25,64.2,63.25,64.05,1.1,3097
105/04/14,8125157,522525255.0,64.4,64.6,64.1,64.25,0.2,1959
105/04/15,11673490,749214184.0,63.8,64.3,63.55,64.25,0.0,1191
105/04/18,2145729,137218318.0,64.05,64.2,63.85,63.85,-0.4,670
105/04/19,5841194,374245967.0,64.3,64.65,63.5,63.6,-0.25,1528
105/04/20,8981513,565820758.0,63.5,64.1,62.55,62.65,-0.95,2726
105/04/21,3097142,194853411.0,62.9,63.15,62.55,62.95,0.3,1153
105/04/22,2685186,169439838.0,62.95,63.4,62.8,63.2,0.25,890
105/04/25,2864460,181072322.0,63.2,63.35,62.9,63.25,0.05,672
105/04/26,4894769,311241971.0,63.1,63.9,63.1,63.5,0.25,888
105/04/27,2470120,156496475.0,63.2,63.6,63.0,63.4,-0.1,752
105/04/28,10321711,645803565.0,63.5,63.55,62.15,62.4,-1.0,2365
105/04/29,7266758,447869046.0,61.85,62.0,61.35,61.6,-0.8,3113
