date,volume,money,open,high,low,close,change,num
 97/06/02,6956700,434009910.0,62.05,62.65,62.05,62.6,0.4,1190
 97/06/03,8830000,545720200.0,62.15,62.45,61.45,61.6,-1.0,1946
 97/06/04,4168128,257207410.0,61.45,61.85,61.4,61.8,0.2,798
 97/06/05,12708265,782382012.0,61.7,62.7,61.0,62.7,0.9,2771
 97/06/06,6487777,407169601.0,62.95,63.0,62.5,62.7,0.0,1402
 97/06/09,13729799,837393028.0,61.05,61.2,60.85,61.15,-1.55,3160
 97/06/10,19871288,1196335992.0,61.0,61.05,59.65,59.7,-1.45,4310
 97/06/11,7778800,466205373.0,59.7,60.3,59.5,59.9,0.2,1723
 97/06/12,17468914,1025733026.0,59.2,59.2,58.3,58.45,-1.45,3836
 97/06/13,11555905,679586507.0,58.6,59.35,58.5,58.8,0.35,1908
 97/06/16,6391130,378687418.0,59.1,59.6,58.95,59.1,0.3,1308
 97/06/17,6118105,360534279.0,59.2,59.5,58.6,59.5,0.4,1175
 97/06/18,8746824,520728108.0,59.3,59.85,59.2,59.6,0.1,1245
 97/06/19,17913039,1046758587.0,59.0,59.0,58.15,58.45,-1.15,2327
 97/06/20,18487656,1068981539.0,58.45,58.45,57.15,57.2,-1.25,3383
 97/06/23,9910922,565361147.0,56.55,57.7,56.4,57.35,0.15,2186
 97/06/24,10329143,588984579.0,57.35,57.6,56.7,56.9,-0.45,1908
 97/06/25,14590298,831731334.0,56.9,57.6,56.4,57.5,0.6,1978
 97/06/26,12003600,689258988.0,57.5,57.7,56.95,57.05,-0.45,1754
 97/06/27,26535047,1462360782.0,55.0,55.55,54.7,55.25,-1.8,4600
 97/06/30,10624844,588171483.0,55.5,55.7,55.0,55.0,-0.25,2098
