date,volume,money,open,high,low,close,change,num
104/09/01,12340652,766117348.0,61.9,62.6,61.5,61.75,-0.55,2838
104/09/02,18170477,1118387496.0,61.1,62.3,60.95,62.1,0.35,4619
104/09/03,7543894,468271835.0,62.35,62.4,61.6,62.15,0.05,1573
104/09/04,15808961,978163876.0,62.15,62.55,61.35,61.35,-0.8,2202
104/09/07,10155526,624485437.0,61.3,62.3,61.1,61.25,-0.1,2616
104/09/08,9642248,592119472.0,61.5,61.65,61.1,61.45,0.2,3030
104/09/09,24002263,1525863565.0,62.65,64.15,62.65,64.15,2.7,5404
104/09/10,10184783,646044883.0,63.8,63.8,63.15,63.45,-0.7,3300
104/09/11,7961292,505296736.0,63.3,63.7,63.05,63.5,0.05,2519
104/09/14,4389671,279210234.0,63.9,64.0,63.25,63.65,0.15,2011
104/09/15,5767862,365312865.0,63.75,63.85,63.05,63.15,-0.5,1968
104/09/16,7422817,473560457.0,63.65,64.0,63.4,63.9,0.75,2266
104/09/17,12909851,838052365.0,64.5,65.15,64.5,65.0,1.1,3408
104/09/18,3507233,227184655.0,65.0,65.0,64.55,64.85,-0.15,1275
104/09/21,9987594,633935853.0,64.05,64.1,63.2,63.45,-1.4,3110
104/09/22,4330875,275986550.0,63.55,63.95,63.55,63.8,0.35,1130
104/09/23,10045603,627964620.0,63.2,63.2,62.2,62.35,-1.45,3123
104/09/24,7364956,458475049.0,62.55,62.85,61.9,62.0,-0.35,1904
104/09/25,5982179,370528978.0,62.15,62.35,61.6,62.25,0.25,1918
104/09/30,8574123,533541019.0,61.45,62.6,61.45,62.4,0.15,2087
