date,volume,money,open,high,low,close,change,num
 99/12/01,12684432,731551429.0,57.1,58.0,57.1,58.0,0.9,1964
 99/12/02,12086258,707346364.0,58.5,58.7,58.35,58.45,0.45,2447
 99/12/03,13503527,794549793.0,58.6,59.0,58.6,59.0,0.55,2389
 99/12/06,8952935,530331536.0,59.0,59.35,59.0,59.15,0.15,1999
 99/12/07,5464594,322503156.0,59.2,59.2,58.85,59.1,-0.05,1161
 99/12/08,6037857,356733730.0,59.1,59.35,58.95,59.1,0.0,1300
 99/12/09,10497650,625268845.0,59.5,59.8,59.45,59.7,0.6,1523
 99/12/10,5805796,344119654.0,59.6,59.6,59.15,59.3,-0.4,1157
 99/12/13,5858779,348065394.0,59.2,59.5,59.2,59.45,0.15,1190
 99/12/14,11537399,684971795.0,59.25,59.6,59.1,59.3,-0.15,935
 99/12/15,11414375,677636297.0,59.3,59.65,59.15,59.6,0.3,988
 99/12/16,18627435,1112660163.0,59.65,59.85,59.6,59.7,0.1,1516
 99/12/17,30719311,1850508741.0,59.8,60.45,59.8,60.2,0.5,2076
 99/12/20,13022778,779248151.0,60.4,60.4,59.5,59.9,-0.3,1725
 99/12/21,10194621,610080032.0,59.9,60.15,59.65,60.05,0.15,999
 99/12/22,14734837,885524383.0,60.4,60.4,60.0,60.05,0.0,1501
 99/12/23,16447355,993055549.0,60.05,60.55,60.05,60.45,0.4,1547
 99/12/24,11190254,674289696.0,60.45,60.45,60.15,60.2,-0.25,970
 99/12/27,10376432,625717035.0,60.2,60.55,60.0,60.45,0.25,941
 99/12/28,12716525,766791764.0,60.45,60.5,60.1,60.35,-0.1,858
 99/12/29,15210085,917997409.0,60.35,60.5,60.2,60.5,0.15,933
 99/12/30,5870907,355424481.0,60.7,60.8,60.4,60.8,0.3,824
 99/12/31,13970805,853433428.0,60.8,61.4,60.75,61.4,0.6,1726
