date,volume,money,open,high,low,close,change,num
103/07/01,9614792,638500861.0,65.95,66.75,65.85,66.55,0.6,1462
103/07/02,11640582,780941082.0,66.8,67.55,66.65,67.1,0.55,1872
103/07/03,8115059,547949873.0,67.1,67.8,66.9,67.7,0.6,1157
103/07/04,7081035,479383648.0,67.8,67.9,67.35,67.7,0.0,931
103/07/07,5515011,372244178.0,67.5,67.7,67.3,67.6,-0.1,913
103/07/08,5506198,373080813.0,67.8,67.9,67.6,67.75,0.15,704
103/07/09,3129845,211948763.0,67.65,67.85,67.5,67.85,0.1,948
103/07/10,5627537,384019437.0,67.8,68.45,67.8,68.35,0.5,921
103/07/11,7800458,533512281.0,68.35,68.7,68.15,68.3,-0.05,1249
103/07/14,3077528,210968972.0,68.25,68.8,68.25,68.7,0.4,737
103/07/15,3956132,272690628.0,68.95,69.05,68.75,68.95,0.25,762
103/07/16,5002973,342670128.0,68.95,69.0,68.1,68.35,-0.6,1349
103/07/17,8012978,541682841.0,67.95,68.0,67.3,67.5,-0.85,1792
103/07/18,6375175,429471714.0,67.05,67.6,67.0,67.5,0.0,1111
103/07/21,5309448,359828487.0,67.75,67.95,67.5,67.5,0.0,976
103/07/22,4156126,282494220.0,67.7,68.2,67.5,68.1,0.6,742
103/07/24,3849330,262989852.0,68.3,68.4,68.1,68.4,0.3,632
103/07/25,5548433,376527742.0,68.4,68.4,67.45,67.65,-0.75,1532
103/07/28,2764903,186806579.0,67.45,67.8,67.3,67.5,-0.15,857
103/07/29,7204003,486933644.0,67.75,67.95,67.2,67.45,-0.05,1011
103/07/30,2800462,189837766.0,67.45,67.95,67.45,67.85,0.4,629
103/07/31,11131485,745106345.0,67.85,67.85,66.6,66.75,-1.1,2605
