date,volume,money,open,high,low,close,change,num
106/07/03,1551046,124698923.0,80.4,80.6,80.2,80.45,0.05,619
106/07/04,1237199,99372295.0,80.45,80.6,80.0,80.0,-0.45,522
106/07/05,2274312,182530450.0,80.1,80.75,79.75,80.75,0.75,765
106/07/06,2492419,200268697.0,80.75,80.75,80.2,80.4,-0.35,715
106/07/07,3569810,285400443.0,80.25,80.25,79.8,79.95,-0.45,1199
106/07/10,3549929,284770751.0,80.0,80.45,80.0,80.35,0.4,1183
106/07/11,4138771,336245539.0,80.7,81.55,80.55,81.55,1.2,1699
106/07/12,3948227,322132882.0,81.5,81.8,81.3,81.55,0.0,1168
106/07/13,3992624,328058991.0,81.95,82.4,81.75,82.2,0.65,1055
106/07/14,2281634,187062793.0,82.0,82.15,81.8,82.05,-0.15,903
106/07/17,2687643,221106322.0,82.5,82.55,82.0,82.2,0.15,916
106/07/18,3277706,269432663.0,82.2,82.4,81.85,82.4,0.2,799
106/07/19,7267690,601075693.0,82.35,83.0,82.35,82.7,0.3,2647
106/07/20,2020686,167118472.0,82.85,82.9,82.55,82.65,-0.05,564
106/07/21,4465912,367035273.0,82.6,82.6,82.05,82.1,-0.55,1448
106/07/24,2364317,194054288.0,81.95,82.3,81.75,82.3,0.2,973
106/07/25,2126646,175014217.0,82.3,82.5,82.1,82.45,0.15,676
106/07/26,2357445,194141125.0,82.55,82.75,82.05,82.15,-0.3,865
106/07/27,2213720,183279010.0,82.2,83.0,82.2,83.0,0.85,696
106/07/28,4401601,361925338.0,82.4,82.45,81.95,82.1,-0.9,1291
106/07/31,2806599,228312297.0,81.45,81.5,81.05,81.35,0.0,879
