date,volume,money,open,high,low,close,change,num
104/02/02,5810959,395850332.0,68.2,68.35,67.9,68.15,0.15,1258
104/02/03,16645523,1142793513.0,68.35,68.85,68.1,68.65,0.5,1383
104/02/04,20357668,1411607198.0,69.2,69.5,69.05,69.4,0.75,2741
104/02/05,4783568,329874632.0,69.05,69.25,68.8,69.1,-0.3,980
104/02/06,4107898,282693112.0,69.1,69.2,68.65,68.75,-0.35,735
104/02/09,3512269,240429659.0,68.75,68.75,68.25,68.5,-0.25,943
104/02/10,8023091,547920649.0,68.45,68.5,68.2,68.25,-0.25,1004
104/02/11,7199400,496602704.0,68.7,69.25,68.7,69.0,0.75,1282
104/02/12,9310387,642508708.0,69.0,69.2,68.8,69.0,0.0,812
104/02/13,7599922,528270219.0,69.35,69.65,69.35,69.45,0.45,1771
104/02/24,14549700,1022504775.0,69.95,70.45,69.95,70.25,0.8,2778
104/02/25,23253921,1644414580.0,70.7,70.9,70.55,70.8,0.55,2983
104/02/26,8688633,610954509.0,70.55,70.65,70.05,70.3,-0.5,1552
