date,volume,money,open,high,low,close,change,num
 97/10/01,13935596,633309112.0,45.4,45.72,45.12,45.6,1.0,3356
 97/10/02,11957819,536957252.0,45.07,45.72,44.2,44.55,-1.05,3418
 97/10/03,14620282,643516237.0,44.33,44.78,43.44,44.73,0.18,3596
 97/10/06,19242086,827117638.0,44.0,44.0,42.68,42.7,-2.03,5554
 97/10/07,15234059,643206177.0,41.6,42.95,41.51,42.95,0.25,3534
 97/10/08,29389894,1206151267.0,41.73,42.04,39.95,40.19,-2.76,6954
 97/10/09,21449249,868406511.0,40.31,41.14,40.1,40.24,0.05,4455
 97/10/13,19726712,766877302.0,39.0,39.1,38.84,38.84,-1.4,4438
 97/10/14,24630372,1022721838.0,41.55,41.55,41.32,41.55,2.71,4721
 97/10/15,14683559,595349499.0,41.0,41.0,40.2,40.57,-0.98,3552
 97/10/16,7017250,274725256.0,39.15,39.15,39.15,39.15,-1.42,2209
 97/10/17,21131388,811319661.0,39.1,39.1,38.0,38.02,-1.13,4961
 97/10/20,20086000,755774712.0,37.75,38.4,37.12,38.34,0.32,3759
 97/10/21,20410396,785772474.0,39.2,39.2,37.74,38.12,-0.22,4725
 97/10/22,21620347,805073919.0,37.4,38.0,36.79,36.79,-1.33,5211
 97/10/23,10710657,380335334.0,35.51,35.51,35.51,35.51,-1.28,2468
 97/10/24,23666961,766227205.0,32.6,32.6,32.34,32.34,0.0,4144
 97/10/27,24611466,753139584.0,30.3,31.9,30.08,30.1,-2.24,5602
 97/10/28,28832991,888666386.0,30.0,32.2,29.1,32.19,2.09,6026
 97/10/29,33156647,1101762369.0,34.4,34.4,32.0,32.19,0.0,7508
 97/10/30,22001326,744071213.0,33.08,34.44,32.53,34.44,2.25,4639
 97/10/31,35867809,1267105067.0,34.5,36.78,34.16,36.54,2.1,8829
