date,volume,money,open,high,low,close,change,num
 92/12/01,6751000,308351050.0,45.0,46.2,44.95,46.2,1.2,466
 92/12/02,2635000,121585880.0,46.26,46.27,46.0,46.15,-0.05,346
 92/12/03,3213000,148308400.0,46.15,46.25,46.01,46.07,-0.08,273
 92/12/04,3404000,156830210.0,46.07,46.2,45.85,46.2,0.13,243
 92/12/05,5251000,242927680.0,46.4,46.42,46.19,46.27,0.07,305
 92/12/08,4842000,221490890.0,45.78,46.3,45.61,46.3,0.03,397
 92/12/09,2503000,115015140.0,46.0,46.09,45.8,46.0,-0.3,374
 92/12/10,5414000,246982790.0,46.0,46.0,45.42,45.74,-0.26,473
 92/12/11,1478000,67663080.0,45.74,45.88,45.7,45.8,0.06,215
 92/12/12,1462000,67641050.0,46.79,46.79,46.0,46.1,0.3,321
 92/12/15,2266000,104826050.0,46.1,46.45,46.1,46.45,0.35,273
 92/12/16,7865000,363356050.0,46.29,46.29,46.1,46.18,-0.27,273
 92/12/17,11143000,508106360.0,46.2,46.25,44.9,45.3,-0.88,1039
 92/12/18,5103000,231149140.0,45.4,45.4,45.2,45.4,0.1,458
 92/12/19,5240000,237357230.0,45.59,45.6,45.12,45.15,-0.25,380
 92/12/22,3920000,179078200.0,45.15,45.8,45.15,45.78,0.63,385
 92/12/23,1645000,75240470.0,45.78,45.81,45.6,45.8,0.02,185
 92/12/24,1029000,47321680.0,45.8,46.15,45.7,45.9,0.1,244
 92/12/25,783000,35973190.0,45.99,46.11,45.81,45.81,-0.09,161
 92/12/26,1869000,85563630.0,45.9,46.1,45.7,45.75,-0.06,230
 92/12/29,3893000,177218790.0,45.75,45.82,45.3,45.42,-0.33,304
 92/12/30,4803000,219887070.0,45.79,45.9,45.45,45.9,0.48,364
 92/12/31,3519000,161693680.0,46.0,46.08,45.9,45.92,0.02,353
