date,volume,money,open,high,low,close,change,num
103/08/01,12831792,848041295.0,65.95,66.3,65.9,66.25,-0.5,3119
103/08/04,3754385,249315257.0,66.2,66.7,66.1,66.6,0.35,1072
103/08/05,19581384,1283063842.0,66.4,66.4,65.1,65.25,-1.35,4106
103/08/06,6860410,448796944.0,65.3,65.75,65.05,65.7,0.45,1635
103/08/07,6005594,394396922.0,65.75,65.9,65.4,65.7,0.0,1323
103/08/08,14251196,931544993.0,65.45,65.7,65.05,65.7,0.0,2225
103/08/11,8083747,533527320.0,66.0,66.15,65.75,66.05,0.35,1631
103/08/12,4360382,288113895.0,66.0,66.3,65.85,66.1,0.05,836
103/08/13,5217269,346814508.0,66.15,66.75,66.05,66.75,0.65,1141
103/08/14,5985133,401763575.0,67.0,67.25,66.95,67.1,0.35,1246
103/08/15,3889652,260576751.0,67.1,67.25,66.75,67.1,0.0,935
103/08/18,2431156,162445714.0,67.1,67.1,66.6,66.9,-0.2,910
103/08/19,6729759,454465687.0,67.3,67.75,67.0,67.75,0.85,1666
103/08/20,8462251,574417268.0,67.7,68.05,67.7,68.0,0.25,1384
103/08/21,3052384,207352662.0,68.0,68.1,67.8,67.9,-0.1,795
103/08/22,7540274,517676680.0,68.1,68.95,68.1,68.75,0.85,2159
103/08/25,2955425,203148149.0,68.75,68.9,68.6,68.65,-0.1,897
103/08/26,1734004,119061916.0,68.6,68.8,68.55,68.6,-0.05,578
103/08/27,7614061,526514905.0,68.95,69.4,68.95,69.25,0.65,1820
103/08/28,3895335,270085459.0,69.25,69.45,69.2,69.35,0.1,864
103/08/29,2432166,168185827.0,69.05,69.3,68.85,69.2,-0.15,749
