date,volume,money,open,high,low,close,change,num
104/04/01,8234217,565367472.0,68.7,68.85,68.5,68.65,-0.4,2598
104/04/02,7800933,541860608.0,68.9,69.75,68.9,69.5,0.85,1626
104/04/07,3447972,239681120.0,69.55,69.7,69.35,69.6,0.1,1027
104/04/08,5069880,350122247.0,69.6,69.6,68.85,69.0,-0.6,1508
104/04/09,6205517,430981397.0,69.0,69.85,68.95,69.1,0.1,1517
104/04/10,4600451,320214513.0,69.7,69.8,69.45,69.65,0.55,865
104/04/13,4199759,293101091.0,69.9,69.95,69.65,69.85,0.2,782
104/04/14,4562606,317629802.0,69.85,69.85,69.5,69.5,-0.35,622
104/04/15,17266917,1185132897.0,69.25,69.5,68.4,68.65,-0.85,3412
104/04/16,15774474,1096081678.0,68.95,69.7,68.9,69.7,1.05,2442
104/04/17,9237191,637969374.0,69.55,69.55,68.9,69.05,-0.65,1286
104/04/20,9571501,657845763.0,68.7,69.15,68.55,68.95,-0.1,1586
104/04/21,2864363,197793548.0,69.05,69.3,68.85,68.95,0.0,776
104/04/22,11311979,787537471.0,69.3,69.8,69.25,69.65,0.7,1473
104/04/23,24334093,1724238391.0,70.2,71.5,70.15,71.5,1.85,4719
104/04/24,26527170,1917092274.0,71.7,72.85,71.7,72.2,0.7,4260
104/04/27,13281661,968278044.0,73.0,73.3,72.6,72.75,0.55,3106
104/04/28,16465262,1195111839.0,72.85,73.1,72.35,72.6,-0.15,2130
104/04/29,10074684,725594690.0,72.5,72.7,71.6,71.8,-0.8,1811
104/04/30,6780532,484999522.0,71.6,71.8,71.15,71.45,-0.35,1457
