date,volume,money,open,high,low,close,change,num
 94/11/01,1990000,90620520.0,45.6,45.7,45.4,45.52,0.08,463
 94/11/02,3080000,141213820.0,45.52,46.1,45.52,46.1,0.58,577
 94/11/03,2579000,119126950.0,46.1,46.4,45.93,46.22,0.12,528
 94/11/04,5522000,256706470.0,46.4,46.67,46.32,46.35,0.13,623
 94/11/07,3794000,176032520.0,46.4,46.55,46.25,46.32,-0.03,541
 94/11/08,3451000,160050010.0,46.32,46.45,46.31,46.33,0.01,310
 94/11/09,7795000,364984600.0,46.33,47.2,46.27,47.13,0.8,907
 94/11/10,12542000,593935920.0,47.25,47.56,46.9,47.3,0.17,880
 94/11/11,16057000,767795350.0,47.8,47.98,47.55,47.97,0.67,979
 94/11/14,9438000,453676740.0,47.93,48.18,47.91,48.04,0.07,656
 94/11/15,3895000,186037930.0,48.04,48.04,47.31,47.62,-0.42,353
 94/11/16,8085000,387253370.0,47.6,48.08,47.43,47.71,0.09,472
 94/11/17,2684000,127638220.0,47.8,47.89,47.01,47.49,-0.22,328
 94/11/18,23340000,1124592690.0,47.8,48.39,47.8,48.15,0.66,1165
 94/11/21,14418000,697577350.0,48.25,48.5,48.18,48.19,0.04,815
 94/11/22,4247000,203411050.0,48.1,48.1,47.82,47.85,-0.34,306
 94/11/23,8194000,394322620.0,47.85,48.36,47.85,48.28,0.43,502
 94/11/24,5262000,254185750.0,48.28,48.43,48.13,48.27,-0.01,263
 94/11/25,6680000,323031300.0,48.1,48.42,48.1,48.27,0.0,282
 94/11/28,17847000,869701320.0,48.33,49.05,48.33,49.05,0.78,913
 94/11/29,4027000,196455250.0,48.99,48.99,48.52,48.52,-0.53,328
 94/11/30,4813000,234155840.0,48.52,48.88,48.52,48.79,0.27,297
