date,volume,money,open,high,low,close,change,num
 94/01/03,5175000,250369840.0,48.46,48.58,48.16,48.3,-0.2,493
 94/01/04,6241000,297438150.0,48.08,48.08,47.36,47.49,-0.81,927
 94/01/05,8543000,401269190.0,47.0,47.06,46.85,46.87,-0.62,880
 94/01/06,3115000,145957100.0,46.87,46.99,46.7,46.87,0.0,434
 94/01/07,8100000,378179780.0,46.93,46.96,46.48,46.5,-0.37,718
 94/01/10,2124000,98970400.0,46.58,46.7,46.48,46.68,0.18,397
 94/01/11,4443000,208183430.0,46.9,46.96,46.65,46.9,0.22,394
 94/01/12,7976000,369450300.0,46.7,46.77,45.9,45.95,-0.95,1151
 94/01/13,5363000,246742030.0,46.08,46.3,45.7,45.89,-0.06,778
 94/01/14,6006000,275528560.0,45.66,46.15,45.55,46.09,0.2,754
 94/01/17,3729000,173786340.0,46.57,46.76,46.46,46.66,0.57,754
 94/01/18,1292000,60211820.0,46.76,46.76,46.52,46.57,-0.09,240
 94/01/19,1774000,82403700.0,46.77,46.77,46.3,46.43,-0.14,324
 94/01/20,3132000,144906670.0,46.1,46.41,46.01,46.29,-0.14,472
 94/01/21,2437000,112208630.0,46.18,46.28,45.91,45.91,-0.38,466
 94/01/24,6951000,316788080.0,45.98,45.98,45.25,45.39,-0.52,965
 94/01/25,6497000,294433770.0,45.38,45.49,45.11,45.37,-0.02,636
 94/01/26,3653000,166953090.0,45.6,45.93,45.51,45.83,0.46,616
 94/01/27,2386000,109407100.0,45.9,45.96,45.74,45.83,0.0,319
 94/01/28,2386000,110190290.0,45.89,46.35,45.83,46.3,0.47,532
 94/01/31,10803000,506114950.0,46.3,47.15,46.3,47.09,0.79,1061
