date,volume,money,open,high,low,close,change,num
100/01/03,12033427,740821161.0,61.6,61.65,61.45,61.45,0.05,1058
100/01/04,11093455,681759026.0,61.55,61.6,61.3,61.3,-0.15,996
100/01/05,20764188,1255031256.0,61.1,61.35,59.9,60.3,-1.0,2368
100/01/06,6883599,413506773.0,60.25,60.3,59.95,60.2,-0.1,896
100/01/07,12300875,735133600.0,60.25,60.35,59.4,59.65,-0.55,1702
100/01/10,4241806,253246092.0,59.75,59.9,59.55,59.85,0.2,711
100/01/11,12746305,771066255.0,59.7,61.0,59.7,60.85,1.0,1484
100/01/12,5713284,348896066.0,61.0,61.25,60.9,61.1,0.25,995
100/01/13,10156962,621141415.0,61.25,61.4,60.8,61.05,-0.05,1350
100/01/14,7317612,446642337.0,60.95,61.1,60.8,61.0,-0.05,477
100/01/17,5093719,310233887.0,61.15,61.25,60.7,60.85,-0.15,1033
100/01/18,9691188,592468290.0,60.55,61.55,60.5,61.35,0.5,1145
100/01/19,15346271,948521929.0,61.35,62.15,61.35,62.05,0.7,1788
100/01/20,5216814,321861850.0,62.0,62.0,61.6,61.65,-0.4,923
100/01/21,11627990,708961583.0,61.1,61.45,60.55,61.0,-0.65,1403
100/01/24,17731733,1081663961.0,61.0,61.2,60.9,60.95,-0.05,789
100/01/25,18634469,1147594608.0,61.45,61.7,61.4,61.45,0.5,1437
100/01/26,20930819,1294264613.0,61.45,62.1,61.45,62.0,0.55,1253
100/01/27,17156782,1071020014.0,62.05,62.7,62.05,62.45,0.45,2070
100/01/28,11849231,743247153.0,62.5,63.0,62.45,63.0,0.55,1615
