date,volume,money,open,high,low,close,change,num
 96/03/01,18630100,1045615075.0,56.5,56.75,55.75,56.05,-1.7,2398
 96/03/02,10259500,571108375.0,55.55,55.9,55.35,55.7,-0.35,3383
 96/03/03,6955000,384423800.0,55.1,55.5,55.05,55.35,-0.35,876
 96/03/05,16348360,883171226.0,54.75,55.0,53.05,53.45,-1.9,2375
 96/03/06,6736500,362450850.0,53.55,54.2,53.5,54.0,0.55,955
 96/03/07,6500780,353039554.0,54.35,54.55,54.05,54.3,0.3,915
 96/03/08,4607968,251581289.0,54.35,54.95,54.35,54.95,0.65,753
 96/03/09,2197150,120588425.0,55.0,55.15,54.75,54.75,-0.2,376
 96/03/12,3100287,171025707.0,55.0,55.35,54.8,55.3,0.55,454
 96/03/13,4187100,232915675.0,55.35,55.8,55.35,55.8,0.5,650
 96/03/14,4769100,261144350.0,54.8,54.95,54.6,54.95,-0.85,757
 96/03/15,3811500,212065699.0,55.1,55.9,55.1,55.75,0.8,721
 96/03/16,3308050,184700490.0,55.7,56.05,55.6,55.85,0.1,638
 96/03/19,5501513,308363641.0,56.0,56.25,55.7,56.0,0.15,503
 96/03/20,2572000,144689000.0,56.15,56.35,56.15,56.15,0.15,409
 96/03/21,2066050,116213960.0,56.25,56.35,56.15,56.25,0.1,814
 96/03/22,6557280,372942342.0,56.85,57.05,56.75,56.9,0.65,801
 96/03/23,6675000,380137900.0,56.8,57.15,56.6,56.7,-0.2,540
 96/03/26,2386000,136039550.0,57.0,57.15,56.85,57.1,0.4,380
 96/03/27,3919000,223815400.0,57.1,57.45,56.65,56.9,-0.2,566
 96/03/28,3977000,223574600.0,57.1,57.1,55.8,56.25,-0.65,657
 96/03/29,2168000,121849100.0,55.8,56.6,55.7,56.55,0.3,313
 96/03/30,2547000,143604600.0,56.55,56.65,56.2,56.45,-0.1,222
