date,volume,money,open,high,low,close,change,num
103/09/01,5273975,368028278.0,69.25,69.95,69.25,69.8,0.6,1368
103/09/02,17741570,1224374868.0,69.7,69.7,68.6,68.75,-1.05,2209
103/09/03,6908361,478099202.0,68.9,69.45,68.85,69.25,0.5,1423
103/09/04,5388338,371808093.0,69.0,69.15,68.8,69.0,-0.25,872
103/09/05,7409895,510544924.0,69.3,69.3,68.65,69.0,0.0,880
103/09/09,7410533,514362272.0,69.4,69.5,69.25,69.25,0.25,1067
103/09/10,17854876,1220436449.0,68.95,68.95,68.05,68.65,-0.6,2969
103/09/11,8677472,595084113.0,68.7,68.7,68.4,68.4,-0.25,1112
103/09/12,19509840,1323644820.0,68.4,68.4,67.6,67.75,-0.65,2975
103/09/15,13125698,886657069.0,67.15,67.75,67.15,67.75,0.0,2641
103/09/16,18030287,1213922825.0,67.65,67.65,67.15,67.2,-0.55,3336
103/09/17,16515909,1121078885.0,67.5,68.2,67.45,67.7,0.5,2706
103/09/18,16231841,1100282741.0,67.7,68.05,67.6,67.85,0.15,1734
103/09/19,12117026,824099798.0,68.2,68.25,67.85,68.0,0.15,1741
103/09/22,27057800,1807498100.0,67.35,67.35,66.55,66.95,-1.05,4742
103/09/23,14803800,989664248.0,66.9,67.0,66.65,66.8,-0.15,1711
103/09/24,25198120,1677321589.0,66.55,66.8,66.3,66.55,-0.25,3106
103/09/25,23056032,1525231374.0,66.7,66.85,65.7,65.95,-0.6,4105
103/09/26,23172009,1519722628.0,65.5,65.85,65.25,65.6,-0.35,2671
103/09/29,17179426,1123942170.0,65.65,65.7,65.2,65.4,-0.2,2407
103/09/30,20703888,1347528578.0,65.3,65.65,64.65,65.3,-0.1,3436
