date,volume,money,open,high,low,close,change,num
 96/07/02,5579100,363814130.0,65.0,65.6,64.85,65.6,0.6,316
 96/07/03,4658063,308382475.0,66.05,66.3,66.0,66.3,0.7,530
 96/07/04,9735000,648866750.0,66.65,66.9,66.35,66.8,0.5,712
 96/07/05,9408244,629553393.0,66.9,67.15,66.75,67.15,0.35,605
 96/07/06,9029200,605807380.0,67.15,67.25,66.9,67.0,-0.15,691
 96/07/09,13392689,906941949.0,67.45,68.6,67.3,68.6,1.6,826
 96/07/10,3883401,266337327.0,69.0,69.0,68.2,68.65,0.05,574
 96/07/11,4321550,293772556.0,68.2,68.3,67.85,67.85,-0.8,695
 96/07/12,10787210,735070314.0,68.2,68.4,67.9,68.2,0.35,556
 96/07/13,7695218,530281795.0,68.95,69.15,68.75,68.8,0.6,645
 96/07/16,2759500,189396450.0,68.8,68.8,68.05,68.5,-0.3,544
 96/07/17,12648250,863465100.0,68.5,68.9,67.7,68.6,0.1,974
 96/07/18,12296750,841926724.0,68.05,68.7,68.05,68.2,-0.4,525
 96/07/19,12213500,831919549.0,68.15,68.35,67.75,68.15,-0.05,559
 96/07/20,14245900,976377309.0,68.35,69.2,68.35,69.2,1.05,568
 96/07/23,11835543,814148112.0,68.75,69.0,68.65,68.85,-0.35,591
 96/07/24,12557200,868697879.0,68.8,69.75,68.8,69.75,0.9,597
 96/07/25,13321008,924321458.0,69.45,69.75,69.15,69.75,0.0,552
 96/07/26,16677000,1155685600.0,69.85,69.85,68.4,68.4,-1.35,880
 96/07/27,13299200,879363060.0,66.15,66.85,65.55,65.55,-2.85,2192
 96/07/30,27170196,1752719389.0,64.45,64.75,64.2,64.7,-0.85,1778
 96/07/31,18614000,1221900300.0,68.0,68.0,65.2,66.3,1.6,1268
