date,volume,money,open,high,low,close,change,num
 98/04/01,14647309,545132265.0,37.09,37.49,36.91,37.29,0.65,2358
 98/04/02,18662220,711310995.0,37.88,38.58,37.81,38.58,1.29,3676
 98/04/03,18281821,706841332.0,38.86,38.86,38.32,38.6,0.02,2713
 98/04/06,14755939,576351773.0,38.8,39.33,38.56,38.79,0.19,3488
 98/04/07,8732110,336112419.0,38.46,38.8,38.2,38.8,0.01,1866
 98/04/08,35617959,1352408366.0,38.33,38.86,37.6,37.73,-1.07,3833
 98/04/09,24037147,932554612.0,38.33,39.33,38.22,39.28,1.55,3546
 98/04/10,59175989,2345288219.0,39.88,40.0,39.28,39.97,0.69,4623
 98/04/13,24863055,995754266.0,40.08,40.24,39.76,40.18,0.21,3068
 98/04/14,29047337,1169416314.0,39.93,40.65,39.55,40.5,0.32,2861
 98/04/15,20625875,829684827.0,40.26,40.46,39.82,40.25,-0.25,2206
 98/04/16,35688028,1468346764.0,41.15,41.35,40.9,41.2,0.95,3314
 98/04/17,21736966,886043242.0,41.51,41.64,39.5,39.88,-1.32,4330
 98/04/20,20740728,832299066.0,39.93,40.5,39.65,40.17,0.29,2360
 98/04/21,24265872,968147629.0,39.77,40.78,39.56,40.78,0.61,2488
 98/04/22,11746444,478018673.0,40.86,40.89,40.53,40.65,-0.13,1587
 98/04/23,6201761,250493506.0,40.51,40.65,39.95,40.46,-0.19,1321
 98/04/24,7996540,325604908.0,40.6,41.12,40.03,40.5,0.04,1847
 98/04/27,11380113,453423820.0,40.5,40.78,39.25,39.52,-0.98,2966
 98/04/28,10907917,429098874.0,39.75,39.97,38.9,39.05,-0.47,2757
 98/04/29,7095763,279112447.0,39.26,39.56,39.08,39.4,0.35,1564
 98/04/30,37282829,1571471228.0,42.15,42.15,42.15,42.15,2.75,2829
