date,volume,money,open,high,low,close,change,num
100/02/08,11116268,697462887.0,63.05,63.2,62.4,62.6,-0.4,1530
100/02/09,12233389,758615054.0,62.5,62.6,61.7,62.0,-0.6,1461
100/02/10,22906193,1397844338.0,61.6,61.6,60.75,60.85,-1.15,2936
100/02/11,43872076,2616283272.0,60.4,60.4,58.5,58.9,-1.95,6551
100/02/14,11080133,657605142.0,59.05,59.65,59.05,59.4,0.5,2112
100/02/15,9824500,584163585.0,59.4,59.9,58.65,59.75,0.35,1708
100/02/16,20565527,1232166432.0,59.8,60.1,59.6,59.85,0.1,2034
100/02/17,6957416,414979580.0,59.75,59.8,59.4,59.65,-0.2,932
100/02/18,9831511,594817814.0,60.0,60.85,59.95,60.65,1.0,1772
100/02/21,14830455,898301279.0,60.4,60.8,60.15,60.65,0.0,1247
100/02/22,31460697,1872707744.0,60.3,60.3,59.3,59.85,-0.8,4044
100/02/23,28150332,1669981084.0,59.45,59.7,58.8,59.0,-0.85,3513
100/02/24,28688789,1699444439.0,59.0,59.55,59.0,59.0,0.0,2306
100/02/25,34452533,2033280317.0,59.3,59.65,58.45,59.5,0.5,2775
