date,volume,money,open,high,low,close,change,num
101/11/01,16368191,818678045.0,50.1,50.55,49.6,50.35,-0.05,4165
101/11/02,7148546,361768393.0,50.7,50.7,50.5,50.7,0.35,1722
101/11/05,8125841,410259966.0,50.55,50.7,50.3,50.5,-0.2,1684
101/11/06,9619098,486789898.0,50.65,50.95,50.4,50.9,0.4,1633
101/11/07,11045662,563105877.0,50.9,51.2,50.65,51.15,0.25,2302
101/11/08,9785443,495392872.0,50.6,50.75,50.5,50.75,-0.4,1959
101/11/09,10005555,508918414.0,50.35,51.3,50.25,51.1,0.35,2177
101/11/12,7505345,383046645.0,51.3,51.3,50.85,50.9,-0.2,2015
101/11/13,14839305,744808945.0,51.0,51.0,50.0,50.05,-0.85,4737
101/11/14,7656400,383171812.0,49.95,50.25,49.82,50.15,0.1,2128
101/11/15,11845749,590222182.0,50.0,50.25,49.5,50.0,-0.15,3427
101/11/16,13698858,684772855.0,49.95,50.35,49.78,49.94,-0.06,2788
101/11/19,4365081,219249255.0,50.3,50.35,50.05,50.25,0.31,1287
101/11/20,4985835,251375954.0,50.7,50.7,50.25,50.35,0.1,1411
101/11/21,13326407,667474240.0,50.45,50.5,49.7,49.97,-0.38,2986
101/11/22,7869548,395166379.0,50.3,50.35,50.1,50.2,0.23,1231
101/11/23,19224255,985123863.0,50.55,51.8,50.5,51.7,1.5,6105
101/11/26,13124224,684437782.0,51.8,52.3,51.8,52.2,0.5,4681
101/11/27,8538125,446540215.0,52.2,52.5,52.0,52.4,0.2,2777
101/11/28,4523801,236735081.0,52.4,52.5,52.2,52.45,0.05,1537
101/11/29,19857708,1051076324.0,52.65,53.1,52.65,53.1,0.65,4414
101/11/30,29758835,1591443347.0,53.1,53.7,53.0,53.55,0.45,5492
