date,volume,money,open,high,low,close,change,num
104/01/05,6295612,417637764.0,66.4,66.75,66.0,66.55,-0.3,1528
104/01/06,19501826,1272547315.0,65.75,65.75,64.75,64.9,-1.65,4903
104/01/07,6991542,454539307.0,64.7,65.25,64.7,65.0,0.1,1603
104/01/08,13153525,871151843.0,65.5,66.6,65.5,66.5,1.5,3516
104/01/09,5891981,391342473.0,66.9,66.95,66.05,66.15,-0.35,1375
104/01/12,9060329,596821609.0,65.8,66.15,65.65,65.75,-0.4,1178
104/01/13,6151627,406400133.0,65.6,66.4,65.4,65.95,0.2,1386
104/01/14,7205239,473109554.0,66.0,66.05,65.4,65.6,-0.35,1256
104/01/15,3525540,231506844.0,65.65,65.95,65.35,65.8,0.2,865
104/01/16,9317659,613484964.0,66.25,66.4,65.35,65.5,-0.3,1371
104/01/19,17591339,1166409008.0,66.3,66.75,66.05,66.25,0.75,2246
104/01/20,10097725,673782517.0,66.5,66.9,66.35,66.75,0.5,1864
104/01/21,17556111,1179808369.0,67.2,67.3,67.0,67.25,0.5,2810
104/01/22,16125035,1090773104.0,67.5,67.9,67.45,67.6,0.35,1996
104/01/23,35859685,2457940298.0,68.25,68.7,68.25,68.7,1.1,4604
104/01/26,20460334,1404630266.0,68.55,68.85,68.45,68.7,0.0,1939
104/01/27,36217348,2499213655.0,69.0,69.25,68.8,69.15,0.45,2879
104/01/28,35993620,2485686836.0,68.8,69.2,68.8,69.15,0.0,2147
104/01/29,19790454,1353476534.0,69.05,69.05,68.15,68.3,-0.85,2015
104/01/30,4264474,290995818.0,68.6,68.6,68.0,68.0,-0.3,1112
