date,volume,money,open,high,low,close,change,num
 98/03/02,37887897,1223621104.0,32.5,32.7,31.75,31.93,-1.12,4254
 98/03/03,18217467,576841197.0,31.6,31.97,31.3,31.95,0.02,2842
 98/03/04,25654454,831906435.0,31.51,32.75,31.51,32.75,0.8,3415
 98/03/05,22404964,747895560.0,33.0,33.7,33.0,33.45,0.7,4891
 98/03/06,14099290,472220050.0,33.0,33.8,33.0,33.67,0.22,3510
 98/03/09,9876999,327593724.0,33.7,33.7,32.97,33.32,-0.35,2093
 98/03/10,7255410,241501388.0,33.19,33.5,33.02,33.48,0.16,1828
 98/03/11,32179181,1098505808.0,34.05,34.3,33.86,34.25,0.77,4928
 98/03/12,19092669,651429373.0,34.25,34.26,33.95,34.05,-0.2,2179
 98/03/13,41185385,1435600695.0,34.55,35.35,34.5,35.0,0.95,6124
 98/03/16,38807326,1370058448.0,35.06,35.62,35.06,35.53,0.53,3872
 98/03/17,32175828,1146991908.0,35.53,36.17,35.3,36.17,0.64,5139
 98/03/18,21658439,782367261.0,36.17,36.31,35.93,36.1,-0.07,3630
 98/03/19,35460028,1287996868.0,36.1,36.59,35.9,35.9,-0.2,3687
 98/03/20,36247066,1291964539.0,35.95,36.1,35.38,35.42,-0.48,2752
 98/03/23,19452052,702953066.0,36.03,36.57,35.78,36.57,1.15,2846
 98/03/24,25007825,932160604.0,37.13,37.5,37.1,37.45,0.88,4204
 98/03/25,16219465,609549680.0,37.3,38.06,37.12,37.82,0.37,3334
 98/03/26,36796530,1396607300.0,38.0,38.33,37.63,38.1,0.28,3479
 98/03/27,24897514,948173128.0,38.3,38.38,37.66,37.77,-0.33,2909
 98/03/30,33708733,1246020510.0,37.55,37.55,36.29,36.29,-1.48,3840
 98/03/31,16999866,626537864.0,36.78,37.24,36.61,36.64,0.35,2757
