date,volume,money,open,high,low,close,change,num
102/07/01,13788335,763383444.0,54.8,55.7,54.8,55.6,0.5,3037
102/07/02,4672336,259565154.0,55.65,55.75,55.45,55.5,-0.1,1354
102/07/03,7004292,385469799.0,55.2,55.4,54.85,54.85,-0.65,1985
102/07/04,4877072,268102694.0,54.9,55.15,54.8,54.95,0.1,1002
102/07/05,17674559,986410395.0,55.25,56.05,55.2,56.05,1.1,3536
102/07/08,8666116,477968424.0,56.05,56.05,54.95,55.0,-1.05,2691
102/07/09,4074161,225977952.0,55.0,55.7,54.95,55.65,0.65,1513
102/07/10,9107840,510560539.0,55.75,56.3,55.65,55.8,0.15,2369
102/07/11,30308916,1728349862.0,56.75,57.4,56.7,57.2,1.4,6127
102/07/12,12910000,739250700.0,57.2,57.4,57.1,57.35,0.15,2398
102/07/15,14187888,815949882.0,57.35,57.7,57.1,57.5,0.15,2434
102/07/16,9554028,549362591.0,57.5,57.6,57.35,57.5,0.0,1724
102/07/17,12990199,747619681.0,57.4,57.75,57.35,57.6,0.1,2110
102/07/18,12640447,723858943.0,57.6,57.65,57.1,57.2,-0.4,2128
102/07/19,24692954,1385796832.0,56.9,56.9,55.75,55.95,-1.25,5173
102/07/22,5257632,295654456.0,56.15,56.4,56.1,56.15,0.2,1382
102/07/23,8971869,510606898.0,56.5,57.2,56.5,57.05,0.9,2838
102/07/24,4960850,282334850.0,56.8,57.15,56.8,56.9,-0.15,1618
102/07/25,4111707,234028765.0,56.8,57.15,56.5,57.0,0.1,1241
102/07/26,4896127,279404379.0,57.0,57.4,56.7,56.9,-0.1,1011
102/07/29,5925434,334904486.0,56.7,56.85,56.25,56.5,-0.4,1497
102/07/30,10121624,576372668.0,56.75,57.15,56.5,56.95,0.45,1249
102/07/31,4383656,248571828.0,56.95,56.95,56.55,56.6,-0.35,1140
