date,volume,money,open,high,low,close,change,num
101/01/02,11331613,556761325.0,49.45,49.6,48.94,49.06,-0.75,3354
101/01/03,19461977,968039469.0,49.5,49.95,49.4,49.7,0.64,4056
101/01/04,23080541,1153014500.0,49.9,50.15,49.78,50.0,0.3,3962
101/01/05,21097923,1055241766.0,50.1,50.15,49.91,50.15,0.15,2806
101/01/06,28343880,1418225293.0,50.1,50.25,49.85,50.0,-0.15,2878
101/01/09,14067965,700803447.0,49.9,49.95,49.63,49.81,-0.19,1838
101/01/10,29305530,1480714650.0,50.2,50.7,50.2,50.7,0.89,5600
101/01/11,13541792,686837020.0,50.7,50.8,50.6,50.65,-0.05,2539
101/01/12,18821732,954956625.0,50.7,50.85,50.5,50.75,0.1,3455
101/01/13,39263092,2004901637.0,51.15,51.25,50.75,50.85,0.1,7166
101/01/16,28879651,1450782388.0,51.05,51.1,49.75,50.05,-0.8,4870
101/01/17,15798299,795641484.0,50.35,50.6,50.1,50.55,0.5,3024
101/01/18,12506827,631832184.0,50.55,50.75,50.3,50.4,-0.15,3124
101/01/30,34218903,1780542846.0,51.4,52.3,51.4,51.8,1.4,8214
101/01/31,20611434,1073539049.0,52.0,52.4,51.75,51.95,0.15,4022
