date,volume,money,open,high,low,close,change,num
105/01/04,16928063,1009176452.0,60.8,60.95,59.05,59.55,-1.2,5730
105/01/05,21783969,1291792220.0,59.5,59.75,58.85,59.05,-0.5,6708
105/01/06,28939550,1688039896.0,59.05,59.05,57.9,58.45,-0.6,8406
105/01/07,39962301,2289801488.0,58.3,58.3,56.7,57.35,-1.1,11325
105/01/08,25450734,1459152633.0,57.0,57.7,56.85,57.45,0.1,7024
105/01/11,24356269,1375352256.0,56.9,56.95,56.0,56.55,-0.9,7405
105/01/12,17649886,998368462.0,56.8,57.0,56.3,56.5,-0.05,5238
105/01/13,11848432,677682867.0,57.0,57.5,56.75,57.15,0.65,5664
105/01/14,15487360,871255829.0,56.5,56.7,55.85,56.7,-0.45,5765
105/01/15,20847878,1181841700.0,57.1,57.5,56.25,56.7,0.0,4936
105/01/18,13014340,736737370.0,55.9,57.3,55.8,57.1,0.4,4379
105/01/19,8110815,462104462.0,57.0,57.25,56.65,57.25,0.15,2801
105/01/20,22688368,1270701758.0,56.85,56.85,55.6,55.9,-1.35,7993
105/01/21,10450055,585123480.0,56.1,56.3,55.6,55.8,-0.1,4579
105/01/22,13943516,784844013.0,56.35,56.6,56.0,56.55,0.75,3835
105/01/25,12773195,734244688.0,57.0,57.8,57.0,57.55,1.0,4215
105/01/26,7583870,431532884.0,57.0,57.15,56.7,57.0,-0.55,3599
105/01/27,9101121,520457441.0,57.4,57.45,56.95,57.25,0.25,2287
105/01/28,10224860,588123466.0,57.15,57.75,57.0,57.55,0.3,3285
105/01/29,20207611,1180203349.0,57.5,59.1,57.25,59.0,1.45,7319
105/01/30,13202648,785683942.0,59.45,59.7,59.2,59.55,0.55,3965
