date,volume,money,open,high,low,close,change,num
 95/12/01,2456150,138905120.0,56.4,56.8,56.3,56.6,0.3,375
 95/12/04,2822000,160241550.0,56.8,56.95,56.5,56.95,0.35,371
 95/12/05,4003050,227792035.0,57.1,57.25,56.55,56.8,-0.15,456
 95/12/06,3290100,187883500.0,56.95,57.5,56.8,57.5,0.7,411
 95/12/07,2406000,137797450.0,57.35,57.5,57.1,57.3,-0.2,306
 95/12/08,3937000,223188150.0,57.45,57.45,56.45,56.55,-0.75,554
 95/12/11,1831000,103271350.0,56.5,56.55,56.25,56.5,-0.05,268
 95/12/12,6716000,373139450.0,56.35,56.35,55.1,55.3,-1.2,1033
 95/12/13,6380000,350480050.0,55.0,55.35,54.65,55.25,-0.05,786
 95/12/14,7325000,406413400.0,55.3,55.65,55.1,55.6,0.35,401
 95/12/15,8594000,481309250.0,55.9,56.15,55.9,55.95,0.35,568
 95/12/18,2053000,115707750.0,56.0,56.8,55.95,56.7,0.75,455
 95/12/19,3230000,182602200.0,56.65,56.75,56.35,56.45,-0.25,317
 95/12/20,2593010,146517854.0,56.7,56.7,56.3,56.5,0.05,266
 95/12/21,3761113,212917313.0,56.5,57.0,56.5,56.5,0.0,305
 95/12/22,562050,31799372.0,56.5,56.7,56.5,56.5,0.0,200
 95/12/25,558000,31485300.0,56.5,56.5,56.3,56.4,-0.1,141
 95/12/26,6184000,351996550.0,56.4,57.1,56.4,56.75,0.35,467
 95/12/27,4700000,268735200.0,57.1,57.35,57.0,57.05,0.3,397
 95/12/28,2689112,153327240.0,57.2,57.25,56.8,57.1,0.05,277
 95/12/29,5331100,306408924.0,57.15,57.75,57.15,57.75,0.65,608
