date,volume,money,open,high,low,close,change,num
103/02/05,57559609,3221379831.0,56.4,56.4,55.6,55.8,-1.8,14073
103/02/06,12853797,719872613.0,55.95,56.2,55.8,56.0,0.2,4307
103/02/07,16027524,906121727.0,56.4,56.7,56.3,56.6,0.6,4581
103/02/10,6020179,341784486.0,56.9,56.9,56.6,56.6,0.0,2230
103/02/11,5582078,317077336.0,56.6,56.95,56.6,56.95,0.35,1312
103/02/12,18604541,1067688348.0,57.15,57.55,57.15,57.55,0.6,3367
103/02/13,8235696,472958789.0,57.45,57.55,57.35,57.4,-0.15,1407
103/02/14,22328857,1295999585.0,57.7,58.2,57.7,57.95,0.55,4400
103/02/17,15434959,896780422.0,58.1,58.25,57.95,57.95,0.0,2094
103/02/18,13088686,759134214.0,57.95,58.15,57.8,58.15,0.2,2463
103/02/19,13366688,776753628.0,58.1,58.2,58.05,58.15,0.0,1499
103/02/20,13737331,793857746.0,58.05,58.05,57.6,57.65,-0.5,1890
103/02/21,17317428,1009724094.0,58.4,58.45,58.2,58.2,0.55,3615
103/02/24,7368063,427851584.0,58.4,58.45,57.8,57.9,-0.3,1848
103/02/25,8621993,500963922.0,58.25,58.25,57.95,58.15,0.25,2155
103/02/26,8953651,522326087.0,58.0,58.5,57.95,58.4,0.25,1914
103/02/27,3676458,214534731.0,58.3,58.45,58.3,58.3,-0.1,906
