date,volume,money,open,high,low,close,change,num
102/02/01,15057838,824656103.0,54.7,54.85,54.6,54.8,0.2,2498
102/02/04,30980908,1709855941.0,54.85,55.4,54.85,55.2,0.4,4899
102/02/05,15988259,878945424.0,54.9,55.1,54.9,55.0,-0.2,2022
102/02/06,29434091,1629883506.0,55.2,55.5,55.2,55.4,0.4,3827
102/02/18,29739642,1655483556.0,55.5,55.9,55.45,55.6,0.2,2829
102/02/19,16817277,936044921.0,55.6,55.75,55.55,55.65,0.05,1926
102/02/20,21814406,1223538584.0,55.9,56.2,55.9,56.1,0.45,3536
102/02/21,9951139,556203668.0,55.9,56.05,55.7,55.7,-0.4,2162
102/02/22,9130884,507371869.0,55.6,55.85,55.35,55.5,-0.2,1907
102/02/23,6375899,355758998.0,55.7,55.9,55.65,55.8,0.3,886
102/02/25,10431887,580781767.0,55.8,55.8,55.55,55.7,-0.1,921
102/02/26,6753666,372791222.0,55.25,55.4,55.05,55.1,-0.6,1683
102/02/27,4605027,253713018.0,55.05,55.2,54.95,55.2,0.1,1056
