date,volume,money,open,high,low,close,change,num
101/05/02,12132883,642019332.0,52.25,53.35,52.2,53.35,1.3,2402
101/05/03,5177566,274835367.0,53.25,53.25,52.95,53.1,-0.25,1156
101/05/04,11424808,605745388.0,52.8,53.3,52.65,53.2,0.1,1363
101/05/07,21312453,1110096207.0,52.45,52.45,51.85,52.05,-1.15,4255
101/05/08,9194107,478409512.0,52.2,52.25,51.9,52.05,0.0,1509
101/05/09,22880792,1179702034.0,51.65,51.85,51.35,51.7,-0.35,2669
101/05/10,7132826,368954587.0,51.6,52.0,51.55,51.7,0.0,1324
101/05/11,29045919,1486045592.0,51.6,51.6,51.05,51.15,-0.55,3305
101/05/14,10200944,521119095.0,51.3,51.3,50.95,51.2,0.05,1571
101/05/15,21664396,1102135199.0,50.9,51.2,50.55,51.2,0.0,2185
101/05/16,32978827,1667294077.0,51.0,51.1,50.1,50.2,-1.0,4708
101/05/17,7940204,401579291.0,50.25,50.85,50.25,50.8,0.6,1754
101/05/18,37830294,1888228710.0,50.05,50.25,49.62,49.67,-1.13,6960
101/05/21,14716016,735012862.0,49.95,50.05,49.74,49.95,0.28,2153
101/05/22,9359416,470511496.0,50.35,50.4,50.05,50.4,0.45,1646
101/05/23,23947129,1186430016.0,49.9,49.9,49.39,49.49,-0.91,4183
101/05/24,12526356,617626551.0,49.55,49.69,49.15,49.38,-0.11,2512
101/05/25,13503507,662903072.0,49.45,49.45,48.95,49.01,-0.37,3488
101/05/28,6212453,305318995.0,49.01,49.47,48.85,49.47,0.46,1890
101/05/29,17147363,865103932.0,49.6,50.8,49.6,50.7,1.23,4182
101/05/30,11745965,587648352.0,50.35,50.35,49.83,50.1,-0.6,3530
101/05/31,13194698,653341089.0,49.55,50.15,49.24,50.15,0.05,3045
