date,volume,money,open,high,low,close,change,num
101/08/01,6881841,351450740.0,50.9,51.3,50.8,51.2,0.1,2186
101/08/03,5086836,258148949.0,50.75,50.9,50.55,50.9,-0.3,1509
101/08/06,11035662,570636637.0,51.9,52.0,51.45,51.55,0.65,2735
101/08/07,4202938,216575121.0,51.6,51.65,51.4,51.6,0.05,1604
101/08/08,9545045,496033404.0,51.95,52.2,51.7,51.75,0.15,2585
101/08/09,21225221,1115574094.0,52.1,52.9,52.1,52.85,1.1,4939
101/08/10,11291279,597430859.0,52.85,53.05,52.75,52.8,-0.05,2465
101/08/13,15662135,831228910.0,53.0,53.25,52.95,53.0,0.2,2697
101/08/14,16024047,854491801.0,53.1,53.55,53.0,53.25,0.25,2613
101/08/15,11946875,634681823.0,53.2,53.4,52.95,53.05,-0.2,1776
101/08/16,7953827,423898219.0,53.1,53.5,53.0,53.2,0.15,1596
101/08/17,5270885,279669055.0,53.35,53.35,52.95,52.95,-0.25,1068
101/08/20,9862178,520220603.0,52.85,53.05,52.55,52.8,-0.15,1891
101/08/21,27066882,1449814703.0,52.95,53.8,52.95,53.4,0.6,3023
101/08/22,5560943,295805638.0,53.35,53.4,53.0,53.35,-0.05,2065
101/08/23,8522486,454199582.0,53.2,53.5,53.15,53.3,-0.05,976
101/08/24,11023694,585207724.0,53.0,53.2,52.95,53.1,-0.2,1213
101/08/27,7381834,392802836.0,53.45,53.55,53.0,53.2,0.1,1043
101/08/28,9135416,480748795.0,52.95,52.95,52.45,52.5,-0.7,2474
101/08/29,2819315,148463319.0,52.4,52.8,52.4,52.7,0.2,767
101/08/30,6947921,364959725.0,52.45,52.7,52.4,52.55,-0.15,819
101/08/31,3002955,158160865.0,52.5,52.85,52.45,52.75,0.2,755
