date,volume,money,open,high,low,close,change,num
 96/10/01,5035045,349616139.0,69.8,69.8,69.1,69.35,0.0,589
 96/10/02,13295560,936248336.0,69.9,70.9,69.85,70.6,1.25,1369
 96/10/03,16206459,1155285186.0,70.5,72.3,70.5,71.7,1.1,1616
 96/10/04,8758341,621977427.0,71.15,71.2,70.65,71.2,-0.5,916
 96/10/05,3979050,282760465.0,71.2,71.35,70.6,71.2,0.0,685
 96/10/08,6805500,489079850.0,71.5,72.2,71.5,71.85,0.65,994
 96/10/09,7118100,508721662.0,71.85,72.0,71.15,71.65,-0.2,868
 96/10/11,5951032,427846970.0,71.7,72.1,71.65,71.9,0.25,857
 96/10/12,4124100,292669580.0,71.6,71.9,69.9,69.9,-2.0,1147
 96/10/15,3059150,214667240.0,70.15,70.55,69.75,70.55,0.65,756
 96/10/16,3664860,258556473.0,70.0,71.3,69.9,70.9,0.35,750
 96/10/17,3493100,246357230.0,70.8,71.0,70.0,70.4,-0.5,707
 96/10/18,4562408,325014180.0,70.6,71.5,70.6,71.4,1.0,882
 96/10/19,3228300,229891870.0,71.3,71.45,70.9,71.05,-0.35,561
 96/10/22,11191690,772346221.0,69.5,69.5,68.5,69.45,-1.6,1736
 96/10/23,6887750,483644175.0,69.75,70.75,69.7,70.6,1.15,999
 96/10/24,7586865,520469451.0,68.8,69.1,67.7,67.7,0.0,1224
 96/10/25,4078773,278904838.0,68.25,68.6,68.15,68.4,0.7,634
 96/10/26,1661650,114729155.0,68.9,69.4,68.7,69.25,0.85,506
 96/10/29,3090209,217435115.0,69.85,70.65,69.85,70.65,1.4,898
 96/10/30,2821980,198892635.0,70.6,70.8,70.15,70.45,-0.2,541
 96/10/31,4157381,291893590.0,70.4,70.55,69.85,70.2,-0.25,602
