date,volume,money,open,high,low,close,change,num
 95/05/02,2092000,118977150.0,56.8,57.0,56.5,56.8,0.0,173
 95/05/03,4254000,243953250.0,57.2,57.5,57.2,57.2,0.4,361
 95/05/04,2532000,146387950.0,57.4,58.3,57.4,58.0,0.8,293
 95/05/05,3199000,187213650.0,58.2,59.1,58.2,58.4,0.4,407
 95/05/08,4757000,280269900.0,58.6,59.2,58.6,59.2,0.8,441
 95/05/09,7118000,417872000.0,59.3,59.3,58.1,58.5,-0.7,688
 95/05/10,9546000,552539750.0,58.5,58.55,57.1,57.4,-1.1,660
 95/05/11,6134000,352751350.0,57.05,58.0,56.7,57.75,0.35,476
 95/05/12,3814000,218141950.0,57.3,57.5,56.85,57.5,-0.25,480
 95/05/15,10741000,604154550.0,56.9,56.9,55.75,56.0,-1.5,823
 95/05/16,6589100,366805100.0,56.1,56.15,55.2,55.2,-0.8,717
 95/05/17,8059000,447185200.0,55.3,55.8,55.15,55.6,0.4,689
 95/05/18,8801000,480743450.0,54.65,54.8,54.45,54.65,-0.95,932
 95/05/19,6430000,351940200.0,54.4,55.1,54.4,54.75,0.1,629
 95/05/22,7050000,383487300.0,55.1,55.2,53.9,53.9,-0.85,868
 95/05/23,9833000,523003850.0,53.25,53.5,52.9,53.0,-0.9,1183
 95/05/24,5950000,315819350.0,53.3,53.65,52.7,53.35,0.35,775
 95/05/25,4100000,218380200.0,53.35,53.7,53.0,53.35,0.0,504
 95/05/26,5455000,292491250.0,53.8,54.05,53.1,53.3,-0.05,675
 95/05/29,2022000,107866750.0,53.8,53.8,53.15,53.6,0.3,423
 95/05/30,4980000,265639500.0,53.5,53.7,53.0,53.4,-0.2,660
