date,volume,money,open,high,low,close,change,num
 95/04/03,2959000,156805250.0,52.8,53.15,52.65,53.1,0.3,310
 95/04/04,2604000,138436900.0,53.1,53.25,53.0,53.1,0.0,260
 95/04/06,4154000,222600850.0,53.6,53.8,53.45,53.7,0.6,333
 95/04/07,3291000,177289450.0,53.9,54.2,53.55,53.9,0.2,432
 95/04/10,3942000,212952600.0,53.45,54.35,53.45,54.1,0.2,356
 95/04/11,888000,47657850.0,53.85,54.0,53.55,53.55,-0.55,154
 95/04/12,2479000,133481900.0,53.4,53.95,53.3,53.95,0.4,207
 95/04/13,3146000,170708600.0,54.1,54.4,54.0,54.4,0.45,290
 95/04/14,2515000,137603200.0,54.4,55.2,54.4,55.05,0.65,354
 95/04/17,3855101,212909724.0,55.15,55.35,55.0,55.2,0.15,355
 95/04/18,1197000,65851750.0,55.3,55.3,54.75,55.3,0.1,242
 95/04/19,4476670,249801734.0,55.5,56.0,55.5,55.7,0.4,390
 95/04/20,2859100,160029650.0,55.7,56.15,55.7,56.1,0.4,290
 95/04/21,3135000,176849200.0,56.3,56.6,56.15,56.25,0.15,373
 95/04/24,2788000,156977450.0,55.85,56.45,55.8,56.35,0.1,239
 95/04/25,1659000,93018400.0,56.3,56.6,55.7,55.85,-0.5,241
 95/04/26,2267000,127244750.0,56.0,56.85,55.7,56.85,1.0,220
 95/04/27,4249500,241938050.0,56.9,57.05,56.6,56.6,-0.25,321
 95/04/28,2358000,133001950.0,56.5,56.85,56.1,56.8,0.2,250
