date,volume,money,open,high,low,close,change,num
105/07/01,30668430,2028998931.0,65.85,66.4,65.65,66.25,0.8,4916
105/07/04,9989687,663821426.0,66.1,66.75,66.0,66.3,0.05,2263
105/07/05,5997962,396552787.0,66.2,66.25,65.85,66.1,-0.2,1503
105/07/06,8730638,566691370.0,65.6,65.6,64.7,64.9,-1.2,2196
105/07/07,6587558,431861376.0,65.45,65.75,65.35,65.7,0.8,2000
105/07/11,22208282,1487829658.0,66.7,67.25,66.7,67.0,1.3,3641
105/07/12,15397426,1038392338.0,67.15,67.6,67.15,67.6,0.6,3020
105/07/13,9434916,636854896.0,67.85,67.9,67.1,67.65,0.05,3174
105/07/14,10109848,684176798.0,67.5,67.85,67.3,67.7,0.05,2189
105/07/15,15543146,1061294189.0,67.8,68.5,67.8,68.5,0.8,3608
105/07/18,36847905,2537886845.0,68.45,69.15,68.45,69.15,0.65,4314
105/07/19,17045587,1179010803.0,69.2,69.3,68.8,69.25,0.1,2165
105/07/20,24718112,1708767278.0,69.0,69.3,68.8,69.2,-0.05,3976
105/07/21,9980071,695900887.0,69.45,69.9,69.35,69.55,0.35,2239
105/07/22,3265094,226629026.0,69.55,69.7,69.2,69.3,-0.25,1280
105/07/25,11676473,804812087.0,69.5,69.95,68.35,69.0,-0.3,1939
105/07/26,13212330,913810372.0,69.0,69.4,68.85,69.4,0.4,1815
105/07/27,11118196,775555930.0,69.65,69.95,69.5,69.7,0.3,2026
105/07/28,11452443,790887453.0,69.0,69.25,68.6,69.05,0.0,1682
105/07/29,19390373,1335212572.0,68.85,69.2,68.55,68.55,-0.5,3355
