date,volume,money,open,high,low,close,change,num
 99/05/03,5880214,320630347.0,54.5,54.85,54.25,54.45,-0.35,975
 99/05/04,10132491,552286502.0,54.75,54.8,54.2,54.5,0.05,1084
 99/05/05,20067366,1064924964.0,53.4,53.45,52.85,53.0,-1.5,3590
 99/05/06,30653488,1601892614.0,52.95,52.95,51.8,51.95,-1.05,3956
 99/05/07,28001716,1445694259.0,51.3,52.0,51.05,51.95,0.0,3301
 99/05/10,11114830,578961008.0,52.15,52.5,51.85,52.4,0.45,1891
 99/05/11,9244195,485470413.0,52.6,52.8,52.05,52.2,-0.2,1820
 99/05/12,7850575,409831533.0,52.1,52.5,51.95,52.1,-0.1,953
 99/05/13,8130823,430734345.0,52.65,53.4,52.6,53.25,1.15,1679
 99/05/14,12843843,681354548.0,53.05,53.2,52.9,53.1,-0.15,963
 99/05/17,12090447,628968119.0,52.6,52.6,51.7,51.9,-1.2,2360
 99/05/18,5846434,303730047.0,52.1,52.2,51.8,52.0,0.1,1029
 99/05/19,15988302,819466719.0,51.5,51.55,50.95,51.45,-0.55,2807
 99/05/20,13856441,708054765.0,51.45,51.45,50.75,50.8,-0.65,2203
 99/05/21,29922893,1486407923.0,50.0,50.0,49.3,49.75,-1.05,4866
 99/05/24,6297256,316625250.0,49.9,50.55,49.9,50.45,0.7,1667
 99/05/25,23038218,1133837721.0,50.0,50.0,48.65,49.12,-1.33,4756
 99/05/26,14716336,724842670.0,49.74,49.8,49.0,49.32,0.2,2280
 99/05/27,15866404,780824830.0,49.32,49.66,48.75,49.66,0.34,2237
 99/05/28,9410589,470603619.0,50.1,50.3,49.76,49.87,0.21,2219
 99/05/31,4494253,224528644.0,50.0,50.15,49.72,50.1,0.23,1137
