date,volume,money,open,high,low,close,change,num
 94/12/01,1456000,70880970.0,48.79,48.8,48.5,48.7,-0.09,173
 94/12/02,4652000,228901320.0,49.14,49.35,49.05,49.05,0.35,501
 94/12/05,16443000,815974530.0,49.51,50.35,49.25,50.35,1.3,1001
 94/12/06,10474000,524467430.0,50.15,50.3,49.91,50.3,-0.05,673
 94/12/07,5844000,291693790.0,50.25,50.3,49.77,49.9,-0.4,306
 94/12/08,3631000,179315060.0,49.9,49.9,48.9,49.1,-0.8,373
 94/12/09,3145000,154423160.0,49.0,49.28,48.9,49.1,0.0,246
 94/12/12,3052000,149591550.0,49.29,49.3,48.7,49.1,0.0,245
 94/12/13,5003000,245783200.0,48.95,49.22,48.72,49.12,0.02,205
 94/12/14,3914000,191664150.0,49.12,49.13,48.81,48.81,-0.31,222
 94/12/15,1932000,94484270.0,48.81,48.95,48.76,48.9,0.09,181
 94/12/16,10453000,519976390.0,49.03,50.0,49.03,49.78,0.88,585
 94/12/19,8195000,410746300.0,49.81,50.4,49.81,50.35,0.57,515
 94/12/20,6701000,336463800.0,50.3,50.35,50.1,50.3,-0.05,451
 94/12/21,11422000,577079750.0,50.3,50.7,50.25,50.65,0.35,463
 94/12/22,5523000,279121800.0,50.6,50.75,50.25,50.25,-0.4,416
 94/12/23,25789000,1307570900.0,50.3,51.0,50.25,51.0,0.75,767
 94/12/26,4128000,211474300.0,51.15,51.35,51.0,51.25,0.25,313
 94/12/27,9100000,466488200.0,51.15,51.5,51.0,51.4,0.15,416
 94/12/28,6302000,321027300.0,51.0,51.05,50.75,51.0,-0.4,259
 94/12/29,13810000,709079250.0,51.0,51.6,51.0,51.35,0.35,553
 94/12/30,7252000,372462250.0,51.25,51.5,51.25,51.25,-0.1,319
