date,volume,money,open,high,low,close,change,num
 97/04/01,12150314,735719160.0,60.8,61.2,60.05,60.05,-0.4,2432
 97/04/02,18702256,1147744772.0,61.2,61.75,60.9,61.75,1.7,3119
 97/04/03,4685016,287561185.0,61.55,61.65,61.1,61.2,-0.55,1293
 97/04/07,8640886,534581358.0,61.25,62.3,61.25,62.2,1.0,1914
 97/04/08,16021120,990121228.0,61.8,62.0,61.6,61.6,-0.6,1728
 97/04/09,14884070,920419517.0,61.95,62.3,61.2,61.6,0.0,2881
 97/04/10,28012850,1746743591.0,61.6,62.75,61.6,62.6,1.0,3886
 97/04/11,32361181,2045919192.0,62.8,63.75,62.65,63.5,0.9,4049
 97/04/14,11681360,736906308.0,63.2,63.4,62.65,63.2,-0.3,2637
 97/04/15,8221773,519467180.0,63.25,63.4,63.05,63.15,-0.05,1682
 97/04/16,18641550,1190768603.0,63.6,64.2,63.5,64.2,1.05,3012
 97/04/17,23587400,1527750855.0,64.7,65.15,64.35,64.65,0.45,3811
 97/04/18,16462730,1057626791.0,64.55,64.65,63.9,64.4,-0.25,2111
 97/04/21,10639395,687746685.0,64.9,64.9,64.25,64.6,0.2,1795
 97/04/22,6961197,446006724.0,64.4,64.5,63.8,64.4,-0.2,1720
 97/04/23,9723815,620139760.0,64.05,64.3,63.35,63.75,-0.65,2103
 97/04/24,8314450,528696460.0,63.65,63.9,63.35,63.45,-0.3,1479
 97/04/25,9151411,582175378.0,63.65,64.1,63.3,63.5,0.05,1357
 97/04/28,6153008,394296028.0,63.7,64.55,63.45,64.15,0.65,1518
 97/04/29,12788496,818031914.0,64.35,64.55,63.2,63.5,-0.65,2215
 97/04/30,8118451,517531479.0,63.75,64.1,63.4,63.9,0.4,1229
