date,volume,money,open,high,low,close,change,num
 93/03/01,7495000,386117500.0,50.8,52.0,50.8,51.95,1.4,528
 93/03/02,13953000,733167500.0,52.1,52.9,52.1,52.8,0.85,706
 93/03/03,19671000,1037574000.0,52.8,52.95,52.5,52.7,-0.1,729
 93/03/04,16061000,852025900.0,53.0,53.15,52.55,53.15,0.45,681
 93/03/05,22078000,1176644200.0,53.5,53.7,52.5,52.5,-0.65,809
 93/03/08,3510000,183267550.0,52.6,52.9,51.75,51.85,-0.65,475
 93/03/09,6131000,317388050.0,51.6,52.0,51.45,52.0,0.15,444
 93/03/10,10911000,562806350.0,51.95,52.1,51.2,51.35,-0.65,635
 93/03/11,19280000,984190450.0,50.95,51.45,50.75,51.4,0.05,681
 93/03/12,17917000,905092700.0,50.8,50.8,50.3,50.45,-0.95,1205
 93/03/15,15682000,784692260.0,51.0,51.0,49.65,49.65,-0.8,801
 93/03/16,18336000,899020560.0,49.32,49.38,48.8,49.0,-0.65,1265
 93/03/17,4684000,231030210.0,49.7,49.7,49.0,49.08,0.08,587
 93/03/18,9242000,462175580.0,49.7,50.8,49.5,50.7,1.62,949
 93/03/19,6632000,336354500.0,50.7,51.1,50.4,51.0,0.3,800
 93/03/22,4226000,200439180.0,47.43,47.43,47.43,47.43,-3.57,519
 93/03/23,25916000,1181326220.0,44.5,47.17,44.5,46.4,-1.03,2514
 93/03/24,10120000,474360000.0,47.3,47.3,46.45,46.95,0.55,1525
 93/03/25,5991000,281683230.0,46.95,47.25,46.75,46.8,-0.15,811
 93/03/26,7696000,361198110.0,47.24,47.3,46.7,46.79,-0.01,740
 93/03/29,4404000,214912170.0,48.7,49.1,48.28,49.1,2.31,952
 93/03/30,8016000,395164550.0,49.1,49.54,48.8,49.3,0.2,942
 93/03/31,8563000,421970140.0,49.5,49.5,48.98,48.99,-0.31,697
