date,volume,money,open,high,low,close,change,num
 97/08/01,14205990,738830225.0,51.7,52.6,51.55,52.4,0.0,2757
 97/08/04,11656889,609632322.0,52.05,52.55,51.7,52.5,0.1,1953
 97/08/05,24810628,1281593136.0,52.65,52.7,51.2,51.4,-1.1,4287
 97/08/06,20401249,1075868967.0,52.5,53.3,52.3,53.3,1.9,3818
 97/08/07,12118900,644966229.0,53.0,53.6,52.85,53.05,-0.25,2446
 97/08/08,25962328,1409438123.0,52.85,54.95,52.85,54.65,1.6,4877
 97/08/11,22807923,1266096206.0,55.1,55.8,55.1,55.6,0.95,3934
 97/08/12,18309287,1016975624.0,55.45,55.9,55.25,55.55,-0.05,2593
 97/08/13,12751408,704821041.0,55.25,55.65,54.7,55.35,-0.2,2471
 97/08/14,12874199,710493286.0,55.0,55.75,54.8,55.75,0.4,2164
 97/08/15,16726140,920702930.0,55.8,55.9,54.2,54.4,-1.35,2955
 97/08/18,14205440,763251823.0,54.3,54.7,53.0,53.35,-1.05,3291
 97/08/19,13420230,705158902.0,51.85,53.15,51.85,52.9,-0.45,3141
 97/08/20,11694750,617244545.0,52.5,53.5,52.2,53.4,0.5,2567
 97/08/21,8820000,465220788.0,53.15,53.15,52.5,52.55,-0.85,2021
 97/08/22,14953000,785412340.0,52.7,53.15,51.95,52.7,0.15,2931
 97/08/25,10229227,546161001.0,53.1,53.85,52.8,53.7,1.0,2533
 97/08/26,7990049,424131945.0,53.05,53.35,52.9,53.25,-0.45,1547
 97/08/27,15164570,819897001.0,53.25,54.45,53.0,54.1,0.85,2602
 97/08/28,8904485,480097490.0,54.1,54.4,53.65,53.7,-0.4,1733
 97/08/29,11704725,630097677.0,54.3,54.3,53.35,53.65,-0.05,1938
