date,volume,money,open,high,low,close,change,num
 96/05/02,1825500,104980100.0,56.9,57.7,56.9,57.55,0.65,343
 96/05/03,5413160,314567810.0,57.8,58.3,57.8,58.2,0.65,865
 96/05/04,7333000,431779750.0,58.75,59.2,58.7,59.2,1.0,968
 96/05/07,7536160,448434421.0,59.45,59.65,59.3,59.55,0.35,663
 96/05/08,6876584,407393938.0,59.25,59.5,59.1,59.3,-0.25,415
 96/05/09,5532100,326683435.0,59.1,59.25,58.9,58.95,-0.35,323
 96/05/10,9981000,590397800.0,59.25,59.35,59.0,59.25,0.3,517
 96/05/11,3311000,193749300.0,58.7,58.7,58.45,58.6,-0.65,325
 96/05/14,3819020,224348624.0,58.9,59.0,58.5,58.75,0.15,251
 96/05/15,3631020,211824213.0,58.55,58.6,58.05,58.15,-0.6,337
 96/05/16,1695000,98545300.0,58.05,58.25,58.0,58.2,0.05,178
 96/05/17,3784500,221937550.0,58.6,58.8,58.45,58.6,0.4,209
 96/05/18,1668100,97696000.0,58.55,58.7,58.25,58.5,-0.1,145
 96/05/21,2924702,172741089.0,59.0,59.6,58.5,59.6,1.1,444
 96/05/22,1929198,115215140.0,59.4,59.85,59.4,59.8,0.2,324
 96/05/23,3705000,222589000.0,60.0,60.25,59.95,60.05,0.25,418
 96/05/24,2193000,131682650.0,60.0,60.25,59.85,60.1,0.05,210
 96/05/25,3248250,192459000.0,59.4,59.5,59.05,59.45,-0.65,378
 96/05/28,1407000,83762050.0,59.5,59.65,59.4,59.5,0.05,171
 96/05/29,2835000,169732450.0,59.5,60.0,59.5,59.7,0.2,199
 96/05/30,3009200,178424190.0,60.1,60.1,59.05,59.25,-0.45,330
 96/05/31,1871000,111808600.0,59.85,59.9,59.65,59.75,0.5,197
