date,volume,money,open,high,low,close,change,num
100/06/01,26708920,1662145604.0,62.0,62.45,61.85,62.35,0.35,2626
100/06/02,18610346,1153779465.0,62.0,62.15,61.8,61.9,-0.45,1823
100/06/03,14876730,923387845.0,62.0,62.25,61.75,62.2,0.3,855
100/06/07,10967505,678820155.0,61.9,62.25,61.55,62.2,0.0,807
100/06/08,14003014,869598964.0,62.05,62.25,61.85,62.0,-0.2,769
100/06/09,8665746,537319449.0,61.8,62.1,61.8,62.0,0.0,579
100/06/10,27188317,1664895252.0,62.15,62.2,60.5,60.55,-1.45,2903
100/06/13,21849634,1309106540.0,60.25,60.25,59.6,59.75,-0.8,3490
100/06/14,11523249,695092984.0,60.0,60.75,59.8,60.75,1.0,1684
100/06/15,11156149,670739830.0,60.7,60.7,59.8,60.5,-0.25,1949
100/06/16,23032377,1370265275.0,59.9,59.9,59.3,59.4,-1.1,3563
100/06/17,20766060,1230364310.0,59.6,59.7,59.0,59.2,-0.2,2525
100/06/20,21506641,1267009569.0,59.4,59.5,58.55,58.6,-0.6,2981
100/06/21,15219678,896563995.0,59.0,59.2,58.65,59.05,0.45,2302
100/06/22,11737377,694121295.0,59.5,59.5,58.8,59.2,0.15,1549
100/06/23,15137694,889061409.0,58.95,59.1,58.6,58.65,-0.55,1985
100/06/24,27218893,1582930930.0,58.7,58.7,58.0,58.2,-0.45,5304
100/06/27,27066148,1553984167.0,57.5,57.85,57.2,57.8,-0.4,5801
100/06/28,11858069,686233902.0,58.05,58.15,57.5,57.65,-0.15,2772
100/06/29,16310795,952014336.0,58.0,58.75,57.9,58.65,1.0,2700
100/06/30,8335428,490029787.0,58.8,59.0,58.55,58.85,0.2,1761
