date,volume,money,open,high,low,close,change,num
 92/10/01,4135000,183356910.0,44.51,44.51,44.06,44.16,-0.54,526
 92/10/02,6668000,299251370.0,44.79,45.4,44.6,45.05,0.89,668
 92/10/03,4895000,221499440.0,45.2,45.41,45.07,45.31,0.26,471
 92/10/06,8892000,408854660.0,45.7,46.34,45.7,46.25,0.94,881
 92/10/07,7937000,367585510.0,46.4,46.4,46.18,46.28,0.03,489
 92/10/08,1810000,83401240.0,46.3,46.38,45.87,46.0,-0.28,312
 92/10/09,5914000,272524950.0,46.0,46.2,45.9,46.14,0.14,318
 92/10/13,8657000,405853420.0,46.4,47.19,46.4,47.19,1.05,608
 92/10/14,6643000,314441550.0,47.35,47.52,47.01,47.01,-0.18,514
 92/10/15,5439000,255722170.0,47.01,47.3,46.81,47.05,0.04,363
 92/10/16,10708000,508567060.0,47.05,47.75,46.98,47.7,0.65,569
 92/10/17,4645000,221818940.0,47.8,47.87,47.51,47.79,0.09,379
 92/10/20,3041000,145807800.0,47.58,48.1,47.58,48.0,0.21,291
 92/10/21,3924000,188119110.0,48.0,48.25,47.49,47.8,-0.2,471
 92/10/22,2416000,115146310.0,47.69,47.86,47.43,47.8,0.0,277
 92/10/23,6883000,324846430.0,47.3,47.38,47.03,47.1,-0.7,520
 92/10/24,6866000,322876090.0,47.0,47.2,46.83,46.95,-0.15,543
 92/10/27,1728000,81221080.0,46.95,47.15,46.93,47.0,0.05,318
 92/10/28,6265000,298264610.0,47.0,47.89,47.0,47.85,0.85,510
 92/10/29,13510000,654902080.0,48.5,48.6,48.0,48.0,0.15,897
 92/10/30,5127000,247928850.0,48.21,49.0,48.0,48.16,0.16,438
 92/10/31,23668000,1140095920.0,48.15,48.27,47.81,48.0,-0.16,485
