date,volume,money,open,high,low,close,change,num
 94/04/01,6105000,283978770.0,46.65,46.75,46.35,46.75,0.0,517
 94/04/04,2461000,115137460.0,46.74,46.92,46.66,46.7,-0.05,309
 94/04/06,1731000,80815800.0,46.7,46.74,46.6,46.65,-0.05,213
 94/04/07,5814000,270607770.0,46.65,46.78,46.45,46.5,-0.15,639
 94/04/08,2002000,93360880.0,46.68,46.68,46.53,46.65,0.15,209
 94/04/11,5313000,247118790.0,46.62,46.64,46.46,46.5,-0.15,240
 94/04/12,1288000,59916390.0,46.41,46.74,46.41,46.68,0.18,189
 94/04/13,1449000,67664410.0,46.68,46.78,46.68,46.73,0.05,157
 94/04/14,7099000,330112300.0,46.52,46.6,46.47,46.5,-0.23,399
 94/04/15,15942000,734003090.0,46.3,46.3,45.8,45.91,-0.59,984
 94/04/18,19698000,884272720.0,45.42,45.42,44.22,44.6,-1.31,1734
 94/04/19,3269000,146420560.0,44.68,44.94,44.63,44.9,0.3,508
 94/04/20,6765000,301909240.0,45.1,45.15,44.4,44.4,-0.5,649
 94/04/21,7273000,322015700.0,44.21,44.78,43.9,44.78,0.38,607
 94/04/22,4029000,181626690.0,44.99,45.26,44.85,44.85,0.07,573
 94/04/25,2139000,96306230.0,44.85,45.15,44.84,45.11,0.26,225
 94/04/26,3312000,149939600.0,45.11,45.42,45.06,45.35,0.24,357
 94/04/27,2750000,124693350.0,45.31,45.42,45.28,45.37,0.02,340
 94/04/28,3115000,141313940.0,45.35,45.67,45.13,45.5,0.13,347
 94/04/29,3583000,163155040.0,45.52,45.78,45.36,45.78,0.28,277
