date,volume,money,open,high,low,close,change,num
 95/10/02,7505000,425702700.0,56.45,56.9,56.45,56.75,0.4,378
 95/10/03,3057050,173847350.0,56.75,56.95,56.65,56.9,0.15,262
 95/10/04,3280000,185090550.0,56.95,57.0,56.1,56.25,-0.65,602
 95/10/05,8985000,512922300.0,56.65,57.3,56.6,57.25,1.0,668
 95/10/11,1525000,87236350.0,57.2,57.35,57.05,57.3,0.05,292
 95/10/12,1185100,67570000.0,57.3,57.3,56.8,57.0,-0.3,210
 95/10/13,3968000,228633100.0,57.5,57.85,57.3,57.65,0.65,721
 95/10/14,2997000,172490150.0,57.75,57.75,57.35,57.5,-0.15,339
 95/10/16,5157100,299308750.0,57.75,58.2,57.65,58.2,0.7,655
 95/10/17,3019000,174572300.0,58.2,58.2,57.6,57.85,-0.35,466
 95/10/18,4766190,271252998.0,57.3,57.3,56.6,57.0,-0.85,790
 95/10/19,5257200,298253350.0,57.0,57.05,56.5,56.7,-0.3,651
 95/10/20,3358000,191137650.0,56.9,57.0,56.8,57.0,0.3,372
 95/10/23,1718000,97594300.0,57.0,57.05,56.5,57.0,0.0,355
 95/10/24,3987000,228470650.0,57.35,57.65,56.45,57.5,0.5,573
 95/10/25,2411500,138323550.0,57.45,57.5,57.25,57.4,-0.1,473
 95/10/26,4455030,238964865.0,53.55,53.9,53.45,53.6,0.0,861
 95/10/27,3184900,171656010.0,53.75,54.0,53.75,53.9,0.3,536
 95/10/30,4226000,224554150.0,53.4,53.4,52.9,53.15,-0.75,823
 95/10/31,1600070,85032144.0,53.1,53.4,53.0,53.4,0.25,301
