date,volume,money,open,high,low,close,change,num
 93/02/02,5168000,249750440.0,48.53,48.56,48.01,48.3,-0.22,476
 93/02/03,7358000,349312380.0,47.99,47.99,47.32,47.66,-0.64,827
 93/02/04,4757000,225761190.0,47.5,47.59,47.35,47.45,-0.21,371
 93/02/05,3139000,149120540.0,47.3,47.68,47.2,47.45,0.0,494
 93/02/06,5801000,277395120.0,47.5,47.98,47.5,47.91,0.46,521
 93/02/09,4237000,205081810.0,48.0,48.6,48.0,48.5,0.59,575
 93/02/10,7665000,371421620.0,48.7,48.7,48.25,48.54,0.04,542
 93/02/11,5264000,254721750.0,48.5,48.5,48.26,48.37,-0.17,686
 93/02/12,8114000,396693580.0,48.5,49.26,48.4,48.59,0.22,849
 93/02/13,6138000,301275790.0,48.61,49.47,48.6,49.46,0.87,664
 93/02/16,4154000,204417200.0,49.46,49.46,49.04,49.2,-0.26,436
 93/02/17,4645000,228974460.0,49.21,49.5,49.16,49.5,0.3,336
 93/02/18,4018000,198896410.0,49.55,49.7,49.32,49.53,0.03,450
 93/02/19,6123000,305214950.0,49.57,50.1,49.57,50.0,0.47,544
 93/02/20,1270000,63411080.0,50.0,50.05,49.7,50.0,0.0,345
 93/02/23,2001000,99310800.0,49.95,50.0,49.5,49.56,-0.44,264
 93/02/24,3957000,195271180.0,49.2,49.62,49.16,49.45,-0.11,296
 93/02/25,3115000,154273720.0,49.4,49.62,49.36,49.6,0.15,356
 93/02/26,6234000,311464670.0,49.75,50.05,49.7,49.8,0.2,387
 93/02/27,9139000,460315100.0,50.0,50.6,50.0,50.55,0.75,478
