date,volume,money,open,high,low,close,change,num
 95/01/02,4920000,248570100.0,50.75,50.8,50.35,50.55,-0.7,651
 95/01/03,5229000,266570800.0,50.45,51.5,50.4,51.45,0.9,372
 95/01/04,9562000,495913300.0,51.95,52.1,51.5,51.7,0.25,627
 95/01/05,8176000,428028150.0,52.05,52.6,52.05,52.45,0.75,719
 95/01/06,5867000,307999350.0,52.45,52.8,52.3,52.3,-0.15,433
 95/01/09,7518000,396974750.0,52.8,53.2,52.6,52.8,0.5,310
 95/01/10,4284000,225187600.0,52.95,52.95,52.25,52.3,-0.5,268
 95/01/11,5611000,293623900.0,52.2,52.7,52.0,52.55,0.25,334
 95/01/12,15029000,796812400.0,52.7,53.25,52.7,52.7,0.15,604
 95/01/13,4138000,217876200.0,52.8,52.85,52.35,52.45,-0.25,260
 95/01/16,7382000,388478950.0,52.35,52.85,52.15,52.85,0.4,280
 95/01/17,7820000,414723150.0,52.85,53.15,52.85,52.85,0.0,310
 95/01/18,7723000,396254000.0,52.0,52.0,50.8,50.85,-2.0,731
 95/01/19,7862000,402432700.0,51.05,51.45,50.7,51.4,0.55,535
 95/01/20,5922000,304177350.0,51.45,51.55,51.1,51.3,-0.1,273
 95/01/23,4077000,206218700.0,50.8,50.9,50.4,50.55,-0.75,359
 95/01/24,3390000,172450000.0,50.6,51.05,50.6,51.0,0.45,273
 95/01/25,7265000,372713700.0,51.05,51.5,51.05,51.35,0.35,336
