date,volume,money,open,high,low,close,change,num
104/11/02,4831277,304671497.0,63.1,63.4,62.6,63.3,0.1,1725
104/11/03,9293247,596846576.0,63.8,64.4,63.8,64.3,1.0,2164
104/11/04,16551361,1080387132.0,64.75,65.6,64.7,65.55,1.25,3662
104/11/05,5902342,385929675.0,65.65,65.65,65.25,65.4,-0.15,1209
104/11/06,11915559,764182459.0,65.4,65.4,63.65,64.1,-1.3,3697
104/11/09,5532819,353671966.0,64.0,64.35,63.6,63.65,-0.45,1721
104/11/10,8847191,557861747.0,63.3,63.4,62.85,62.9,-0.75,2553
104/11/11,16293154,1015415291.0,62.9,63.0,61.95,62.15,-0.75,4239
104/11/12,14213968,883316520.0,62.2,62.4,61.85,62.25,0.1,2700
104/11/13,20384559,1262031723.0,61.8,62.45,61.55,61.6,-0.65,4201
104/11/16,13429751,819612811.0,61.2,61.3,60.6,61.15,-0.45,4047
104/11/17,8728448,544635432.0,62.0,62.6,62.0,62.35,1.2,2811
104/11/18,14981437,923579944.0,62.35,62.35,61.2,61.4,-0.95,3674
104/11/19,10131326,627088022.0,61.95,62.3,61.55,62.3,0.9,2328
104/11/20,5421687,337471802.0,62.35,62.5,62.05,62.3,0.0,1182
104/11/23,3462828,216063357.0,62.6,62.75,62.15,62.6,0.3,900
104/11/24,6598498,410058375.0,62.5,62.65,61.85,61.95,-0.65,1251
104/11/25,5964136,368131013.0,61.85,62.1,61.5,61.95,0.0,1793
104/11/26,8642337,542093707.0,62.3,62.95,62.3,62.8,0.85,2045
104/11/27,6290726,390858589.0,62.9,62.9,61.8,61.95,-0.85,2308
104/11/30,23268522,1412480813.0,60.9,61.2,60.45,61.2,-0.75,6178
