date,volume,money,open,high,low,close,change,num
 99/02/01,19637117,1030361997.0,53.15,53.2,51.95,52.4,-0.6,2590
 99/02/02,11987878,625747966.0,52.95,52.95,51.6,51.85,-0.55,2350
 99/02/03,13598236,714184048.0,52.1,52.8,52.05,52.75,0.9,1744
 99/02/04,5940528,312541875.0,52.75,52.85,52.35,52.55,-0.2,982
 99/02/05,24216962,1231585083.0,51.25,51.3,50.5,50.75,-1.8,5321
 99/02/06,20632533,1049372801.0,50.8,51.3,50.3,51.2,0.45,2283
 99/02/08,18165694,924930778.0,51.05,51.2,50.7,50.85,-0.35,1878
 99/02/09,11269571,578396177.0,50.85,51.65,50.75,51.55,0.7,2082
 99/02/10,11276655,586447115.0,51.95,52.25,51.7,52.1,0.55,2214
 99/02/22,11224937,594117801.0,53.05,53.15,52.6,52.6,0.5,2098
 99/02/23,9598427,504580432.0,52.6,52.75,52.2,52.6,0.0,1240
 99/02/24,11037905,577819651.0,52.15,52.55,52.15,52.25,-0.35,1024
 99/02/25,20470988,1062022326.0,52.25,52.3,51.35,51.65,-0.6,2193
 99/02/26,9391284,483837797.0,51.65,51.75,51.2,51.55,-0.1,1366
