date,volume,money,open,high,low,close,change,num
104/07/01,6063171,424660570.0,69.4,70.3,69.25,70.05,0.65,1853
104/07/02,4340672,303948992.0,70.2,70.25,69.85,70.1,0.05,747
104/07/03,7762464,540423608.0,70.0,70.2,69.25,70.1,0.0,1679
104/07/06,7584634,526949522.0,69.55,70.05,69.2,69.3,-0.8,1559
104/07/07,4706919,328215180.0,69.65,70.1,69.45,69.6,0.3,1222
104/07/08,37899765,2576676720.0,69.2,69.2,67.45,67.5,-2.1,8343
104/07/09,33083128,2203429334.0,66.8,67.35,66.1,67.1,-0.4,5730
104/07/13,15806729,1069053790.0,68.0,68.1,67.2,68.1,1.0,3217
104/07/14,9618532,657390583.0,68.3,68.7,68.05,68.1,0.0,2324
104/07/15,8865704,605236616.0,68.3,68.65,68.0,68.25,0.15,1509
104/07/16,6939583,476110012.0,68.6,68.95,68.2,68.6,0.35,1968
104/07/17,3432139,235053872.0,68.35,68.65,68.3,68.5,-0.1,944
104/07/20,7832044,535748692.0,69.0,69.2,67.8,68.0,-0.5,1873
104/07/21,3363698,229995888.0,68.35,68.65,68.0,68.65,0.65,978
104/07/22,14139939,961043676.0,68.2,68.3,67.7,67.8,-0.85,2273
104/07/23,20981081,1410059672.0,67.5,67.85,66.85,67.15,-0.65,3456
104/07/24,19922048,1331121496.0,67.05,67.25,66.5,66.75,-0.4,3021
104/07/27,28446312,1876583192.0,66.4,66.55,65.55,65.8,-0.95,5152
104/07/28,17518780,1154891944.0,65.75,66.3,65.5,65.85,0.05,3321
104/07/29,18492599,1209602490.0,65.9,65.9,65.1,65.4,-0.45,3442
104/07/30,7473893,494964459.0,65.6,66.55,65.55,66.5,1.1,2258
104/07/31,11169527,737988200.0,66.5,66.55,65.8,66.15,-0.35,1548
