date,volume,money,open,high,low,close,change,num
 92/07/01,14290000,536078350.0,37.09,38.1,37.09,38.05,0.97,2223
 92/07/02,16232000,625636880.0,38.17,38.82,38.1,38.69,0.64,1906
 92/07/03,16839000,661217150.0,40.6,40.6,38.81,39.0,0.31,2230
 92/07/04,12491000,487753800.0,39.1,39.26,38.75,39.26,0.26,1514
 92/07/07,19461000,784967940.0,39.6,41.0,39.6,41.0,1.74,1978
 92/07/08,13945000,575586450.0,42.0,42.0,40.7,41.19,0.19,2296
 92/07/09,8849000,363763270.0,41.3,41.3,40.81,41.22,0.03,1198
 92/07/10,8603000,348382480.0,41.2,41.2,40.05,40.05,-1.17,1491
 92/07/11,7019000,277417400.0,39.6,39.97,39.3,39.91,-0.14,1404
 92/07/14,10771000,436827930.0,39.95,41.0,39.92,40.66,0.75,1400
 92/07/15,9432000,383346040.0,40.7,40.86,40.19,40.19,-0.47,1101
 92/07/16,6798000,276893690.0,40.5,40.98,40.24,40.85,0.66,957
 92/07/17,9924000,399015080.0,40.5,40.65,39.8,39.8,-1.05,1187
 92/07/18,7220000,287078070.0,39.78,39.98,39.55,39.92,0.12,1032
 92/07/21,6715000,267154330.0,40.0,40.25,39.4,39.4,-0.52,993
 92/07/22,9169000,363490990.0,39.41,39.98,39.41,39.98,0.58,737
 92/07/23,8148000,328372300.0,40.3,40.5,40.0,40.05,0.07,848
 92/07/24,10984000,448189430.0,40.2,41.23,40.2,41.23,1.18,1279
 92/07/25,8433000,346491330.0,41.0,41.34,40.85,41.23,0.0,931
 92/07/28,6839000,285426040.0,41.9,41.94,41.57,41.58,0.35,966
 92/07/29,5680000,233010990.0,41.54,41.54,40.83,41.02,-0.56,864
 92/07/30,9300000,378924610.0,41.0,41.02,40.55,40.6,-0.42,869
 92/07/31,5120000,208233880.0,40.66,41.0,40.44,40.87,0.27,965
