date,volume,money,open,high,low,close,change,num
 98/01/05,26390579,905209109.0,34.38,34.7,33.93,34.2,1.33,6238
 98/01/06,24479417,837388254.0,34.2,34.45,33.93,34.18,-0.02,4189
 98/01/07,16727909,578534950.0,34.7,34.87,34.3,34.63,0.45,4069
 98/01/08,31502667,1046090365.0,33.6,33.81,32.4,32.43,-2.2,7017
 98/01/09,18459238,596519486.0,32.43,32.52,32.02,32.22,-0.21,4347
 98/01/10,11971512,381972190.0,31.7,32.17,31.7,32.01,-0.21,3391
 98/01/12,13992268,446314857.0,31.63,32.3,31.6,31.96,-0.05,3339
 98/01/13,11609391,373000887.0,31.7,32.66,31.66,32.66,0.7,3016
 98/01/14,13616683,445046119.0,32.66,32.92,32.49,32.5,-0.16,2961
 98/01/15,30043454,932706638.0,31.2,31.2,30.95,31.0,-1.5,7652
 98/01/16,14190199,443204434.0,31.2,31.39,31.01,31.38,0.38,3061
 98/01/17,6089723,191076670.0,31.49,31.49,31.26,31.4,0.02,1937
 98/01/19,8891494,279691013.0,31.4,31.55,31.38,31.53,0.13,1764
 98/01/20,27865305,854151168.0,30.63,30.89,30.53,30.7,-0.83,5266
 98/01/21,29274100,887056443.0,30.4,30.55,30.01,30.5,-0.2,5309
