date,volume,money,open,high,low,close,change,num
101/02/01,24094799,1259526696.0,52.2,52.5,52.0,52.3,0.35,3708
101/02/02,20429817,1078026422.0,52.7,52.95,52.5,52.9,0.6,4181
101/02/03,35674566,1889356034.0,52.95,53.05,52.75,53.05,0.15,3992
101/02/04,35192801,1885936513.0,53.35,53.8,53.35,53.65,0.6,6489
101/02/06,18164280,968437031.0,53.5,53.5,53.15,53.2,-0.45,3632
101/02/07,19816410,1056101732.0,53.3,53.6,53.05,53.3,0.1,2525
101/02/08,39001109,2103272489.0,53.5,54.45,53.5,54.45,1.15,5878
101/02/09,36139797,1956532601.0,54.05,54.4,53.9,54.4,-0.05,3922
101/02/10,28591539,1549003046.0,54.25,54.55,53.95,53.95,-0.45,2740
101/02/13,26861060,1452199378.0,54.0,54.35,53.75,54.2,0.25,3974
101/02/14,23406458,1264230154.0,54.05,54.25,53.6,54.0,-0.2,2127
101/02/15,41671754,2276165522.0,54.3,55.0,54.2,54.9,0.9,5673
101/02/16,22868244,1247877661.0,54.65,54.85,54.2,54.25,-0.65,2852
101/02/17,35448758,1943346075.0,54.8,55.2,54.35,54.75,0.5,3613
101/02/20,31809117,1739727485.0,54.8,55.05,54.5,54.7,-0.05,2425
101/02/21,15255755,828325256.0,54.5,54.75,54.0,54.5,-0.2,2499
101/02/22,17125114,937733078.0,54.3,55.1,54.2,54.85,0.35,3124
101/02/23,9186327,501209772.0,54.55,54.75,54.4,54.6,-0.25,1027
101/02/24,9154405,499477298.0,54.6,54.85,54.25,54.75,0.15,1304
101/02/29,28925369,1612404203.0,55.25,56.0,55.25,56.0,1.25,4957
